concept,n_concept,n_concept_list,category,concept_eng,list,exemplar,count,avg_rank_order,dominance,min_rank,max_rank,first_occur,availability_montefinese,availability,outliers,exemplar_string,classif,llama3.1,llama3.2,mistral,llava,idefics2,nemo,mixtral,llama3.1-70b
rosa,144,1,PLANTS,rose,3,ROSA_canina,8,2.5,0.25,1,7,0.15625,0.1851954405526769,0.1806447796088252,False,rosa canina,medium_exemplars,6.223507881164551,6.554234981536865,8.475984573364258,7.426398277282715,5.53511905670166,8.745505332946777,9.980941772460938,5.907109260559082
rosa,144,1,PLANTS,rose,3,ROSA_gialla,11,3.090909090909091,0.34375,1,6,0.03125,0.2237190515507146,0.1588876887545616,False,rosa gialla,medium_exemplars,6.108545780181885,6.3779826164245605,9.222511291503906,8.127105712890625,6.075901508331299,8.628525733947754,10.032305717468262,5.788767814636231
rosa,144,1,PLANTS,rose,3,ROSA_antico,5,3.6,0.15625,1,6,0.03125,0.0592985282439511,0.0669355771373877,False,rosa antico,medium_exemplars,6.653811454772949,6.626911163330078,9.11868667602539,7.709804058074951,6.125816822052002,9.220951080322266,9.54270362854004,6.057181358337402
rosa,144,1,PLANTS,rose,3,ROSA_blu,7,4.428571428571429,0.21875,3,7,0.0,0.0654462684375035,0.0654462684375035,False,rosa blu,medium_exemplars,6.500418663024902,6.625734806060791,9.1782865524292,7.601777076721191,5.943503856658936,9.75312042236328,10.70994472503662,6.114094734191895
rosa,144,1,PLANTS,rose,3,ROSA_fucsia,4,2.5,0.125,1,4,0.03125,0.0556447796088251,0.0556447796088251,False,fucsia,medium_exemplars,6.261991024017334,6.464673042297363,7.58583927154541,6.922977924346924,5.006181240081787,8.219560623168945,10.391838073730469,6.002390861511231
rosa,144,1,PLANTS,rose,3,ROSA_nera,4,4.0,0.125,2,7,0.0,0.0308045633340262,0.0524764143596621,False,rosa nera,medium_exemplars,6.265430450439453,6.4990434646606445,8.789502143859863,7.6196370124816895,5.938252925872803,9.193158149719238,10.09809398651123,5.867977619171143
salice,145,7,PLANTS,willow,10,SALICE_piangente,23,1.08695652173913,0.71875,1,2,0.65625,0.712545865876778,0.6625161777326752,False,salice piangente,few_exemplars,6.628882884979248,6.640023231506348,9.096054077148438,7.179360866546631,5.992101669311523,7.587791442871094,9.52917194366455,5.871013641357422
salice,145,7,PLANTS,willow,10,SALICE_bianco,12,1.416666666666667,0.375,1,2,0.21875,0.3455189805926473,0.2344154443316881,False,salice bianco,few_exemplars,6.3445725440979,6.647124290466309,8.190936088562012,6.545954704284668,5.197983741760254,8.008681297302246,9.079108238220217,6.132869243621826
salice,145,7,PLANTS,willow,10,SALICE_nero,5,3.4,0.15625,2,5,0.0,0.0460753219706489,0.0460753219706489,False,salice nero,few_exemplars,6.724981784820557,6.650712013244629,8.733855247497559,7.103386878967285,5.651439189910889,8.466856956481934,9.454021453857422,6.1764817237854
salice,145,7,PLANTS,willow,10,SALICE_odoroso,5,4.0,0.15625,3,5,0.0,0.0297317115131422,0.0297317115131422,False,salice odoroso,few_exemplars,6.470638275146484,6.641537666320801,8.505375862121582,6.944513320922852,5.553731918334961,7.769595623016357,8.987985610961914,6.2564311027526855
scala,146,9,HOUSING BUILDINGS,stairs,3,SCALA_a chiocciola,30,1.666666666666667,0.9375,1,3,0.5,0.8909357939851518,0.597957725542789,False,scala a chiocciola,medium_exemplars,6.423355102539063,6.535155296325684,8.269827842712402,6.97516393661499,5.448422431945801,7.494899272918701,9.63787078857422,6.149559497833252
scala,146,9,HOUSING BUILDINGS,stairs,3,SCALA_a pioli,16,1.5,0.5,1,4,0.3125,0.4662656961469925,0.38822043579773,False,scala a pioli,medium_exemplars,6.82870626449585,6.734407901763916,8.970500946044922,7.44198751449585,6.172133445739746,8.989104270935059,11.589529037475586,6.518394470214844
scala,146,9,HOUSING BUILDINGS,stairs,3,SCALA_mobile,12,2.166666666666667,0.375,1,4,0.09375,0.2989181655259052,0.1897030998663572,False,scala mobile,medium_exemplars,6.716130256652832,6.7431840896606445,9.230585098266602,7.773068428039551,5.9046406745910645,9.74660587310791,10.903613090515137,6.700570583343506
scala,146,9,HOUSING BUILDINGS,stairs,3,SCALA_interna,4,3.0,0.125,1,5,0.03125,0.0503560629470655,0.057535523884458,False,scala interna,medium_exemplars,6.71560525894165,6.768869400024414,9.040308952331545,7.299620628356934,5.419631481170654,9.022453308105469,10.188907623291016,6.493488311767578
scala,146,9,HOUSING BUILDINGS,stairs,3,SCALA_scaletta,5,4.4,0.15625,2,6,0.0,0.0341385237786364,0.043410556254499,False,scaletta,medium_exemplars,6.411744594573975,6.515599250793457,9.201207160949709,7.807975769042969,5.844058036804199,9.593873977661133,10.060545921325684,5.943621635437012
scala,146,9,HOUSING BUILDINGS,stairs,3,SCALA_esterna,5,3.8,0.15625,2,5,0.0,0.039313511793891,0.039313511793891,False,scala esterna,medium_exemplars,6.71246337890625,6.807578086853027,8.677770614624023,7.545009136199951,6.246190071105957,9.18262767791748,11.239459991455078,6.445191383361816
scala,146,9,HOUSING BUILDINGS,stairs,3,SCALA_d'emergenza,4,4.25,0.125,3,6,0.0,0.0136865669238684,0.0313104684664634,False,scala d' emergenza,medium_exemplars,6.654528617858887,6.68319845199585,8.498212814331055,7.097994804382324,5.377076148986816,8.389854431152344,9.062509536743164,6.3360371589660645
scarpa,147,4,CLOTHES,shoe,2,SCARPA_da ginnastica,19,2.0,0.59375,1,13,0.4375,0.5454934558428972,0.5325488723123026,False,scarpa da ginnastica,many_exemplars,5.65557336807251,6.2565226554870605,7.844042301177978,6.76019811630249,4.833838939666748,6.375829219818115,8.775412559509277,5.5729169845581055
scarpa,147,4,CLOTHES,shoe,2,SCARPA_col tacco,22,4.045454545454546,0.6875,1,9,0.0625,0.5069868772240056,0.3426831071338104,False,scarpa col tacco,many_exemplars,6.236415386199951,6.5745158195495605,8.81569766998291,7.214544773101807,5.823983669281006,8.035831451416016,10.15061378479004,6.281486988067627
scarpa,147,4,CLOTHES,shoe,2,SCARPA_sneakers,13,2.384615384615385,0.40625,1,8,0.21875,0.3304866471638606,0.3001004947859133,False,sneakers,many_exemplars,6.165608406066895,6.218634605407715,8.57288932800293,7.011526584625244,5.002668857574463,7.786010265350342,9.098847389221191,5.853045463562012
scarpa,147,4,CLOTHES,shoe,2,SCARPA_stivali,18,4.666666666666667,0.5625,2,8,0.0,0.3540625925287717,0.203458068703094,False,stivali,many_exemplars,6.004725456237793,6.190708637237549,8.484374046325684,6.867486476898193,5.014244079589844,8.600611686706543,8.860313415527344,5.620700836181641
scarpa,147,4,CLOTHES,shoe,2,SCARPA_elegante,10,4.5,0.3125,1,15,0.03125,0.170498512567302,0.2024677758706981,False,scarpa elegante,many_exemplars,5.991985321044922,6.332340240478516,8.090761184692383,6.970902442932129,5.119828701019287,7.294097900390625,9.0186767578125,5.91013240814209
scarpa,147,4,CLOTHES,shoe,2,SCARPA_sandali,13,6.0,0.40625,3,12,0.0,0.1761109857546035,0.1649227616367982,False,sandali,many_exemplars,6.338091373443604,6.4308695793151855,9.93117618560791,7.763993740081787,5.518620491027832,8.129976272583008,8.774209976196289,6.096866130828857
scarpa,147,4,CLOTHES,shoe,2,SCARPA_ballerine,14,6.428571428571429,0.4375,1,11,0.03125,0.1908990125202369,0.1565060391925132,False,ballerine,many_exemplars,6.1001152992248535,6.424436092376709,8.631070137023926,7.191730499267578,5.33177661895752,8.017231941223145,9.416059494018556,5.7924418449401855
scarpa,147,4,CLOTHES,shoe,2,SCARPA_da calcio,10,7.4,0.3125,2,17,0.0,0.1029615317025688,0.1513964110107879,False,scarpa da calcio,many_exemplars,6.02704381942749,6.400223731994629,8.634346961975098,7.36798095703125,5.672015190124512,7.32623291015625,9.864827156066896,5.875661373138428
scarpa,147,4,CLOTHES,shoe,2,SCARPA_mocassino,10,5.1,0.3125,1,10,0.03125,0.145716211248816,0.145716211248816,False,mocassino,many_exemplars,6.031404495239258,6.348160266876221,8.250457763671875,6.703813076019287,4.892451763153076,6.9237260818481445,8.735054016113281,5.575392723083496
scarpa,147,4,CLOTHES,shoe,2,SCARPA_pantofole,8,5.625,0.25,2,12,0.0,0.0879112652999963,0.1173089385330232,False,pantofole,many_exemplars,5.982316970825195,6.324717998504639,8.171826362609863,6.905832290649414,5.090601921081543,7.167407512664795,7.70319938659668,5.5979413986206055
scarpa,147,4,CLOTHES,shoe,2,SCARPA_infradito,9,6.888888888888889,0.28125,3,12,0.0,0.0656367141529186,0.0936576106023275,False,infradito,many_exemplars,6.128365516662598,6.417970180511475,9.067320823669434,7.363528728485107,6.043008804321289,7.388118267059326,9.376051902770996,5.718969345092773
scarpa,147,4,CLOTHES,shoe,2,SCARPA_da tennis,5,3.6,0.15625,1,9,0.03125,0.068938445103428,0.0929939108783655,False,scarpa da tennis,many_exemplars,6.26932954788208,6.558619022369385,8.703522682189941,7.350991725921631,5.434849262237549,7.720950126647949,10.214526176452637,5.945980072021484
scarpa,147,4,CLOTHES,shoe,2,SCARPA_da corsa,5,4.2,0.15625,2,9,0.0,0.0485111620768875,0.0774960504828367,False,scarpa da corsa,many_exemplars,5.991472244262695,6.368988037109375,7.985384941101074,7.043094635009766,5.106354236602783,7.098467826843262,9.168316841125488,5.807984352111816
scarpa,147,4,CLOTHES,shoe,2,SCARPA_bassa,4,5.75,0.125,1,10,0.03125,0.045830455975594,0.0617188686189028,False,scarpa bassa,many_exemplars,6.053545475006104,6.402336120605469,8.494030952453613,7.037752628326416,5.137407779693604,7.435178279876709,10.390506744384766,5.891163349151611
scarpa,147,4,CLOTHES,shoe,2,SCARPA_alta,5,5.6,0.15625,1,9,0.03125,0.0405792364682802,0.0606018736005258,False,scarpa alta,many_exemplars,6.325070381164551,6.523644924163818,8.81851863861084,7.268429279327393,5.439396381378174,7.666867256164551,9.904706001281738,6.018548965454102
scarpa,147,4,CLOTHES,shoe,2,SCARPA_espadrillas,5,9.0,0.15625,6,17,0.0,0.0048353372041279,0.0566788520287894,False,espadrillas,many_exemplars,6.110485553741455,6.233267784118652,9.167372703552246,7.688311576843262,5.351933002471924,8.053311347961426,9.789963722229004,5.937005996704102
scarpa,147,4,CLOTHES,shoe,2,SCARPA_stringata,4,9.25,0.125,2,16,0.0,0.0146170710516592,0.0469671760921403,False,scarpa stringata,many_exemplars,6.193638324737549,6.574644565582275,8.602518081665039,7.8128662109375,5.506408214569092,7.473843097686768,9.986161231994627,5.936184406280518
scarpa,147,4,CLOTHES,shoe,2,SCARPA_da trekking,4,5.25,0.125,1,8,0.03125,0.0327482628876669,0.0464722516538621,False,scarpa da trekking,many_exemplars,5.944680213928223,6.535837650299072,8.290858268737793,7.091036319732666,5.07163143157959,6.92284631729126,9.141242027282717,5.738270282745361
scarpa,147,4,CLOTHES,shoe,2,SCARPA_stivaletti,5,9.8,0.15625,4,14,0.0,0.006708635629505,0.0413894174462931,False,stivaletti,many_exemplars,5.962199687957764,6.179686069488525,8.681036949157715,7.0992960929870605,5.186685085296631,7.973997116088867,9.15680694580078,5.562463283538818
scarpa,147,4,CLOTHES,shoe,2,SCARPA_scarponi,5,8.4,0.15625,6,11,0.0,0.0039460304329041,0.0318847363420054,False,scarponi,many_exemplars,6.052595615386963,6.330580711364746,8.999778747558594,7.539865970611572,5.4296040534973145,7.0935258865356445,9.788405418395996,5.770357608795166
scarpa,147,4,CLOTHES,shoe,2,SCARPA_ciabatta,5,8.8,0.15625,6,11,0.0,0.0039016892973289,0.0299992814971485,False,ciabatta,many_exemplars,6.242431640625,6.364071846008301,8.720340728759766,7.748045921325684,5.574809074401856,8.234284400939941,10.755151748657228,5.919713497161865
schiena,148,10,BODY PARTS,back,11,SCHIENA_dritta,12,1.166666666666667,0.375,1,2,0.3125,0.3632075922370589,0.3187661777326752,False,schiena dritta,few_exemplars,6.214276313781738,6.5811028480529785,7.419004917144775,6.312197685241699,4.952281475067139,7.256535530090332,7.611464023590088,6.070832252502441
schiena,148,10,BODY PARTS,back,11,SCHIENA_curva,7,1.285714285714286,0.21875,1,2,0.15625,0.1988491041371155,0.1625161777326752,False,schiena curva,few_exemplars,6.28432035446167,6.69072151184082,7.60186243057251,6.306236267089844,4.876969337463379,7.758364200592041,8.615936279296875,6.101112365722656
schiena,148,10,BODY PARTS,back,11,SCHIENA_scoliotica,5,1.6,0.15625,1,3,0.09375,0.1212294261933128,0.106777987909433,False,schiena scoliotica,few_exemplars,6.037051677703857,6.270331859588623,7.572607517242432,6.000426769256592,4.471932888031006,6.645068645477295,7.7387375831604,5.712044715881348
schiena,148,10,BODY PARTS,back,11,SCHIENA_storta,7,2.571428571428572,0.21875,2,5,0.0,0.1277594510852763,0.1009506236605199,False,schiena storta,few_exemplars,6.354242324829102,6.727198123931885,7.350991249084473,6.06928300857544,4.437235355377197,8.261301040649414,8.49903678894043,6.268106460571289
sciarpa,149,4,CLOTHES,scarf,5,SCIARPA_di lana,17,1.529411764705882,0.53125,1,3,0.375,0.4958328285669186,0.3974272545084459,False,sciarpa di lana,medium_exemplars,5.978676795959473,6.402055740356445,7.807164669036865,6.700230121612549,4.927413463592529,6.9824724197387695,8.009199142456055,5.705295085906982
sciarpa,149,4,CLOTHES,scarf,5,SCIARPA_scaldacollo,17,3.058823529411764,0.53125,1,7,0.09375,0.4083235119815452,0.2947492400583707,False,scaldacollo,medium_exemplars,6.279273509979248,6.547621726989746,9.030241012573242,7.036620140075684,5.966225624084473,8.028491020202637,8.733145713806152,5.778702735900879
sciarpa,149,4,CLOTHES,scarf,5,SCIARPA_foulard,16,3.9375,0.5,1,9,0.03125,0.3421538920068377,0.2670340492301701,False,foulard,medium_exemplars,5.880698204040527,6.177271366119385,7.502607345581055,6.777963161468506,4.792764186859131,7.327290058135986,9.20964527130127,5.7195024490356445
sciarpa,149,4,CLOTHES,scarf,5,SCIARPA_scialle,13,3.615384615384616,0.40625,1,8,0.125,0.2696256743570759,0.2212184133185593,False,scialle,medium_exemplars,6.204278469085693,6.314966678619385,8.525592803955078,7.069364070892334,5.132978439331055,7.240813255310059,9.310251235961914,5.656757831573486
sciarpa,149,4,CLOTHES,scarf,5,SCIARPA_lunga,8,3.125,0.25,1,10,0.125,0.1674154272013438,0.1768659629871357,False,sciarpa lunga,medium_exemplars,5.96971607208252,6.180443286895752,7.383066654205322,6.435071468353272,4.364936351776123,6.769761562347412,8.051365852355957,5.69443416595459
sciarpa,149,4,CLOTHES,scarf,5,SCIARPA_di seta,7,4.428571428571429,0.21875,1,12,0.03125,0.0940619072015026,0.1272249596079785,False,sciarpa di seta,medium_exemplars,5.84701681137085,6.246084213256836,7.602676391601562,6.5627617835998535,4.888505935668945,6.439764499664307,7.874959945678711,5.657622814178467
sciarpa,149,4,CLOTHES,scarf,5,SCIARPA_di cotone,7,2.0,0.21875,1,3,0.03125,0.1522652297290673,0.0838575840818146,False,sciarpa di cotone,medium_exemplars,5.878615856170654,6.302330493927002,7.755139350891113,6.654208183288574,4.8886919021606445,6.540460109710693,7.843228816986084,5.725691795349121
sciarpa,149,4,CLOTHES,scarf,5,SCIARPA_invernale,5,4.0,0.15625,2,7,0.0,0.04486210217149,0.0623713134027575,False,sciarpa invernale,medium_exemplars,5.826656818389893,6.1089701652526855,7.615305423736572,6.682667255401611,4.730207443237305,6.068511962890625,8.018754959106445,5.566793441772461
sciarpa,149,4,CLOTHES,scarf,5,SCIARPA_ad anello,6,6.166666666666667,0.1875,3,10,0.0,0.0311721598509327,0.0613592870193595,False,sciarpa ad anello,medium_exemplars,6.143142223358154,6.492410659790039,8.17873764038086,6.962791919708252,5.206791400909424,6.751742362976074,8.941911697387695,5.821635246276856
scimmia,150,9,ANIMALS,monkey,10,SCIMMIA_scimpanzè,22,2.227272727272727,0.6875,1,6,0.28125,0.6075394504870609,0.4581146329952088,False,scimpanzè,medium_exemplars,6.023953914642334,6.239207744598389,7.81606912612915,6.843985557556152,4.769759654998779,6.804398059844971,9.35409164428711,5.553080081939697
scimmia,150,9,ANIMALS,monkey,10,SCIMMIA_gorilla,18,2.388888888888889,0.5625,1,6,0.15625,0.4741828367808613,0.3503444244090362,False,gorilla,medium_exemplars,5.837888240814209,6.090859889984131,7.975566387176514,7.265565395355225,4.878028392791748,7.12367582321167,8.765332221984863,5.601421356201172
scimmia,150,9,ANIMALS,monkey,10,SCIMMIA_orango,16,2.5625,0.5,1,5,0.125,0.4003234997139639,0.254754517243298,False,orango,medium_exemplars,6.184913158416748,6.358778953552246,8.46662425994873,7.573991775512695,5.641961574554443,8.034838676452637,9.339471817016602,5.950264930725098
scimmia,150,9,ANIMALS,monkey,10,SCIMMIA_babbuino,13,3.384615384615385,0.40625,1,8,0.0625,0.2746145014655221,0.2210587298173516,False,babbuino,medium_exemplars,6.087182521820068,6.471437931060791,8.418776512145996,7.10741662979126,5.504389762878418,7.405707359313965,9.21440887451172,5.769567489624023
scimmia,150,9,ANIMALS,monkey,10,SCIMMIA_macaco,14,3.0,0.4375,1,5,0.125,0.318907772265024,0.2002643866558526,False,macaco,medium_exemplars,5.977544784545898,6.221029281616211,8.064231872558594,7.080047607421875,4.941483974456787,7.811208248138428,8.255334854125977,5.6673994064331055
scimmia,150,9,ANIMALS,monkey,10,SCIMMIA_mandrillo,4,4.0,0.125,1,10,0.03125,0.0525431840371453,0.0773304276288623,False,mandrillo,medium_exemplars,5.9378437995910645,6.288132190704346,8.35830307006836,7.404230117797852,5.101574897766113,7.437845706939697,9.42171859741211,5.8012566566467285
scimmia,150,9,ANIMALS,monkey,10,SCIMMIA_bonobo,5,4.0,0.15625,2,7,0.0,0.0396072930659335,0.0587399084073646,False,bonobo,medium_exemplars,6.1124372482299805,6.23837423324585,7.884317874908447,6.817417621612549,4.689709663391113,7.567726612091064,9.471882820129396,5.744925498962402
scolapasta,151,12,KITCHENWARE,colander,7,SCOLAPASTA_di plastica,20,1.6,0.625,1,4,0.40625,0.5849961274902714,0.4773302766339982,False,scolapasta di plastica,medium_exemplars,5.723888874053955,6.237756729125977,7.234038829803467,5.803441524505615,4.967983245849609,6.822714805603027,7.9837965965271,5.475176811218262
scolapasta,151,12,KITCHENWARE,colander,7,SCOLAPASTA_di acciaio,17,1.88235294117647,0.53125,1,3,0.15625,0.4701671226196922,0.2547033579868716,False,scolapasta di acciaio,medium_exemplars,5.805903434753418,6.200491905212402,7.395149230957031,5.787790298461914,4.920332908630371,6.562821388244629,7.915292263031006,5.41994047164917
scolapasta,151,12,KITCHENWARE,colander,7,SCOLAPASTA_di metallo,5,1.6,0.15625,1,2,0.0625,0.1152535814506521,0.0718992665990128,False,scolapasta di metallo,medium_exemplars,5.855954170227051,6.475974559783936,7.553034782409668,6.238659858703613,5.183494567871094,6.846604824066162,8.083748817443848,5.598137378692627
scolapasta,151,12,KITCHENWARE,colander,7,SCOLAPASTA_con manico,4,4.25,0.125,2,9,0.0,0.0322358194441926,0.0632074211142791,False,scolapasta con manico,medium_exemplars,5.952010631561279,6.48994779586792,7.718948841094971,6.348168849945068,5.221558570861816,6.764553546905518,9.07313346862793,5.578097343444824
