concept	n_concept	n_concept_list	category	concept_eng	list	exemplar	count	avg_rank_order	dominance	min_rank	max_rank	first_occur	availability_montefinese	availability	outliers	exemplar_string
SEDIA	155	7	FURNITURE	chair	5	SEDIA_di plastica	11	4.909090909090909	0.34375	2	10	0.0	0.1592571345143503	0.1482288304809143	False	sedia di plastica
SEDIA	155	7	FURNITURE	chair	5	SEDIA_di vimini	4	5.25	0.125	3	12	0.0	0.02023946079664024	0.06484332671785367	False	sedia di vimini
SEDIA	155	7	FURNITURE	chair	5	SEDIA_girevole	5	3.8	0.15625	2	7	0.0	0.04729692117305551	0.06552199108964395	False	sedia girevole
SEDIA	155	7	FURNITURE	chair	5	SEDIA_pieghevole	10	5.1	0.3125	1	15	0.125	0.1797731206102168	0.2019228941583849	False	sedia pieghevole
SEDIA	155	7	FURNITURE	chair	5	SEDIA_poltrona	8	4.125	0.25	3	6	0.0	0.09475295547432062	0.06614399766592814	False	poltrona
SEDIA	155	7	FURNITURE	chair	5	SEDIA_reclinabile	5	5.0	0.15625	3	9	0.0	0.02743483018060675	0.05891546558826059	False	sedia reclinabile
SEDIA	155	7	FURNITURE	chair	5	SEDIA_sgabello	10	5.1	0.3125	1	8	0.03125	0.1256625960861121	0.1021781943277559	False	sgabello
SERPENTE	156	1	ANIMALS	snake	9	SERPENTE_a sonagli	22	2.454545454545455	0.6875	1	7	0.375	0.597912443052952	0.4808600544983703	False	serpente a sonagli
SERPENTE	156	1	ANIMALS	snake	9	SERPENTE_anaconda	9	4.222222222222222	0.28125	3	7	0.0	0.1210463148109411	0.0940207524070754	False	anaconda
SERPENTE	156	1	ANIMALS	snake	9	SERPENTE_biscia	14	2.5	0.4375	1	5	0.09375	0.3426329637450427	0.2256262374825168	False	biscia
SERPENTE	156	1	ANIMALS	snake	9	SERPENTE_boa	13	2.538461538461538	0.40625	1	5	0.09375	0.3105329319719685	0.2080417103322995	False	boa
SERPENTE	156	1	ANIMALS	snake	9	SERPENTE_cobra	22	2.454545454545455	0.6875	1	5	0.1875	0.591791962211442	0.3731411875602877	False	cobra
SERPENTE	156	1	ANIMALS	snake	9	SERPENTE_corallo	4	5.25	0.125	4	7	0.0	0.007256465434679193	0.02751965155855898	False	serpente corallo
SERPENTE	156	1	ANIMALS	snake	9	SERPENTE_mamba nero	4	2.5	0.125	1	3	0.03125	0.05148266406862717	0.04064926659901285	False	mamba nero
SERPENTE	156	1	ANIMALS	snake	9	SERPENTE_pitone	7	3.714285714285714	0.21875	2	5	0.0	0.08724413663511657	0.06003112781044607	False	pitone
SERPENTE	156	1	ANIMALS	snake	9	SERPENTE_velenoso	4	1.75	0.125	1	3	0.0625	0.08376169074248754	0.07552798790943303	False	serpente velenoso
SERPENTE	156	1	ANIMALS	snake	9	SERPENTE_vipera	20	3.1	0.625	1	5	0.0625	0.4910206949793165	0.2442829181842756	False	vipera
SLIP	157	1	CLOTHES	briefs	6	SLIP_boxer	12	2.916666666666667	0.375	1	5	0.125	0.2631249951521757	0.1757624262920438	False	boxer
SLIP	157	1	CLOTHES	briefs	6	SLIP_brasiliana	11	2.363636363636364	0.34375	1	5	0.125	0.261969164114938	0.1985547481639617	False	slip brasiliana
SLIP	157	1	CLOTHES	briefs	6	SLIP_culotte	11	3.181818181818182	0.34375	1	6	0.0625	0.2209849535525704	0.1585442906934961	False	culotte
SLIP	157	1	CLOTHES	briefs	6	SLIP_di cotone	4	2.0	0.125	1	4	0.0625	0.0801505582526161	0.0801505582526161	False	slip di cotone
SLIP	157	1	CLOTHES	briefs	6	SLIP_mutande	5	1.4	0.15625	1	2	0.09375	0.1289190543004347	0.1000161777326752	False	mutande
SLIP	157	1	CLOTHES	briefs	6	SLIP_perizoma	15	2.533333333333333	0.46875	1	5	0.09375	0.3700911230712384	0.2321584995936826	False	perizoma
SLIP	157	1	CLOTHES	briefs	6	SLIP_tanga	17	2.470588235294118	0.53125	1	4	0.0625	0.4332169394604709	0.210853791573879	False	tanga
SOFFITTO	158	8	HOUSING BUILDINGS	ceiling	5	SOFFITTO_a cassettoni	6	2.5	0.1875	1	5	0.03125	0.1078496063660067	0.09703156936008513	False	soffitto a cassettoni
SOFFITTO	158	8	HOUSING BUILDINGS	ceiling	5	SOFFITTO_a cupola	8	2.75	0.25	1	7	0.125	0.1688729093223844	0.1624403563388069	False	soffitto a cupola
SOFFITTO	158	8	HOUSING BUILDINGS	ceiling	5	SOFFITTO_a volta	7	2.142857142857143	0.21875	1	4	0.0625	0.1508110246350471	0.1159297183813821	False	soffitto a volta
SOFFITTO	158	8	HOUSING BUILDINGS	ceiling	5	SOFFITTO_alto	11	1.727272727272727	0.34375	1	4	0.21875	0.2997568544730869	0.2540511165052322	False	soffitto alto
SOFFITTO	158	8	HOUSING BUILDINGS	ceiling	5	SOFFITTO_basso	6	2.166666666666667	0.1875	1	3	0.03125	0.1153402818340564	0.06720087486196148	False	soffitto basso
SOFFITTO	158	8	HOUSING BUILDINGS	ceiling	5	SOFFITTO_con travi	4	3.25	0.125	2	6	0.0	0.03645532796375018	0.05504203674441156	False	soffitto con travi
SOFFITTO	158	8	HOUSING BUILDINGS	ceiling	5	SOFFITTO_contro	8	2.25	0.25	1	4	0.0625	0.175817223902375	0.1268360552777892	False	controsoffitto
SOFFITTO	158	8	HOUSING BUILDINGS	ceiling	5	SOFFITTO_di legno	8	3.25	0.25	1	7	0.0625	0.1457528164252006	0.1372413260388576	False	soffitto di legno
SOGGIORNO	159	14	HOUSING BUILDINGS	living room	1	SOGGIORNO_open space	6	2.0	0.1875	1	4	0.125	0.1407236595662348	0.1312661777326752	False	soggiorno open space
SOGGIORNO	159	14	HOUSING BUILDINGS	living room	1	SOGGIORNO_salotto	4	1.5	0.125	1	2	0.0625	0.09153493877255696	0.06876617773267524	False	soggiorno salotto
SPALLA	160	11	BODY PARTS	shoulder	1	SPALLA_animale	6	3.5	0.1875	1	7	0.03125	0.09438857728875186	0.1014148339383485	False	spalla animale
SPALLA	160	11	BODY PARTS	shoulder	1	SPALLA_destra	4	1.0	0.125	1	1	0.125	0.125	0.125	False	spalla destra
SPALLA	160	11	BODY PARTS	shoulder	1	SPALLA_larga	4	2.25	0.125	1	4	0.0625	0.07237731022254668	0.07237731022254668	False	spalla larga
SPALLA	160	11	BODY PARTS	shoulder	1	SPALLA_sinistra	4	2.0	0.125	2	2	0.0	0.05806987754511394	0.01253235546535047	False	spalla sinistra
SPALLA	160	11	BODY PARTS	shoulder	1	SPALLA_umana	9	2.222222222222222	0.28125	1	8	0.15625	0.2248947538655297	0.2205778753276492	False	spalla umana
SPECCHIO	161	3	FURNISHINGS/FITTINGS	mirror	11	SPECCHIO_da armadio	4	3.0	0.125	2	4	0.0	0.03113900096503421	0.03113900096503421	False	specchio da armadio
SPECCHIO	161	3	FURNISHINGS/FITTINGS	mirror	11	SPECCHIO_da bagno	7	3.142857142857143	0.21875	1	5	0.03125	0.1095904029398113	0.08478540201217885	False	specchio da bagno
SPECCHIO	161	3	FURNISHINGS/FITTINGS	mirror	11	SPECCHIO_da borsa	4	3.25	0.125	1	6	0.03125	0.04957672608760026	0.06197253257154645	False	specchio da borsa
SPECCHIO	161	3	FURNISHINGS/FITTINGS	mirror	11	SPECCHIO_da parete	15	1.6	0.46875	1	5	0.28125	0.4300258736935192	0.3723057246174245	False	specchio da parete
SPECCHIO	161	3	FURNISHINGS/FITTINGS	mirror	11	SPECCHIO_da terra	4	2.25	0.125	2	3	0.0	0.05029662951504451	0.03281778599562386	False	specchio da terra
SPECCHIO	161	3	FURNISHINGS/FITTINGS	mirror	11	SPECCHIO_per trucco	4	2.75	0.125	1	4	0.03125	0.04787153157875573	0.04787153157875573	False	specchio per trucco
SPECCHIO	161	3	FURNISHINGS/FITTINGS	mirror	11	SPECCHIO_portatile	8	2.25	0.25	1	4	0.03125	0.1716018828275594	0.1137146571539391	False	specchio portatile
SPECCHIO	161	3	FURNISHINGS/FITTINGS	mirror	11	SPECCHIO_quadrato	5	3.8	0.15625	1	7	0.03125	0.05852757502127269	0.07232176133419983	False	specchio quadrato
SPECCHIO	161	3	FURNISHINGS/FITTINGS	mirror	11	SPECCHIO_retrovisore	5	2.6	0.15625	1	4	0.0625	0.08353071477890156	0.0755103990888843	False	specchio retrovisore
SPECCHIO	161	3	FURNISHINGS/FITTINGS	mirror	11	SPECCHIO_rotondo	6	2.333333333333333	0.1875	1	6	0.09375	0.1290644228223201	0.1290644228223201	False	specchio rotondo
SPILLATRICE	162	1	STATIONERY	stapler	1	SPILLATRICE_manuale	5	1.6	0.15625	1	2	0.0625	0.1152535814506521	0.07189926659901286	False	spillatrice manuale
SPILLATRICE	162	1	STATIONERY	stapler	1	SPILLATRICE_tascabile	6	1.833333333333333	0.1875	1	4	0.09375	0.1410670576273003	0.1259180276388946	False	spillatrice tascabile
T-SHIRT	163	10	CLOTHES	t-shirts	7	T-SHIRT_a collo alto	5	6.0	0.15625	4	7	0.0	0.01107801886051841	0.0253546059878317	False	t-shirt a collo alto
T-SHIRT	163	10	CLOTHES	t-shirts	7	T-SHIRT_a girocollo	5	2.8	0.15625	1	5	0.03125	0.07175741410274582	0.07175741410274582	False	t-shirt a girocollo
T-SHIRT	163	10	CLOTHES	t-shirts	7	T-SHIRT_a maniche corte	15	2.066666666666667	0.46875	1	5	0.21875	0.4016886550957593	0.3132519122461087	False	t-shirt a maniche corte
T-SHIRT	163	10	CLOTHES	t-shirts	7	T-SHIRT_a maniche lunghe	16	2.375	0.5	1	6	0.09375	0.4114462516164842	0.2999269901278597	False	t-shirt a maniche lunghe
T-SHIRT	163	10	CLOTHES	t-shirts	7	T-SHIRT_bianca	6	3.166666666666667	0.1875	1	9	0.09375	0.1148537677806093	0.1276584128413102	False	t-shirt bianca
T-SHIRT	163	10	CLOTHES	t-shirts	7	T-SHIRT_colorata	9	4.0	0.28125	2	8	0.0	0.1357855398664617	0.1245900448510315	False	t-shirt colorata
T-SHIRT	163	10	CLOTHES	t-shirts	7	T-SHIRT_con maniche a tre quarti	4	3.5	0.125	2	5	0.0	0.02585028430327464	0.03618042292755348	False	t-shirt con maniche a tre quarti
T-SHIRT	163	10	CLOTHES	t-shirts	7	T-SHIRT_con scollo a v	14	3.142857142857143	0.4375	1	7	0.125	0.3158618898656998	0.2411084161214442	False	t-shirt con scollo a v
T-SHIRT	163	10	CLOTHES	t-shirts	7	T-SHIRT_con stampa	5	3.8	0.15625	2	7	0.0	0.0439342842411259	0.06336247875054775	False	t-shirt con stampa
T-SHIRT	163	10	CLOTHES	t-shirts	7	T-SHIRT_in cotone	4	5.75	0.125	1	9	0.03125	0.03230807950730202	0.04737352233097376	False	t-shirt in cotone
T-SHIRT	163	10	CLOTHES	t-shirts	7	T-SHIRT_oversize	4	4.75	0.125	3	6	0.0	0.01033139858009218	0.02551289803191123	False	t-shirt oversize
T-SHIRT	163	10	CLOTHES	t-shirts	7	T-SHIRT_polo	7	4.714285714285714	0.21875	1	8	0.0625	0.09001588018719149	0.09657909878941068	False	polo
TACCUINO	164	6	STATIONERY	notebook	1	TACCUINO_a quadretti	8	3.0	0.25	2	6	0.0	0.1400957974374522	0.1148128144056029	False	taccuino a quadretti
TACCUINO	164	6	STATIONERY	notebook	1	TACCUINO_a righe	8	2.125	0.25	1	7	0.125	0.1968472586942411	0.1920317450720109	False	taccuino a righe
TACCUINO	164	6	STATIONERY	notebook	1	TACCUINO_ad anelli	4	3.5	0.125	1	9	0.0625	0.06931201316150712	0.08321761601655499	False	taccuino ad anelli
TACCUINO	164	6	STATIONERY	notebook	1	TACCUINO_agenda	5	4.0	0.15625	2	10	0.0	0.0551356091651866	0.08902776639138714	False	agenda
TACCUINO	164	6	STATIONERY	notebook	1	TACCUINO_block notes	5	1.8	0.15625	1	3	0.0625	0.1075639533435302	0.08542288695252845	False	block notes
TACCUINO	164	6	STATIONERY	notebook	1	TACCUINO_con copertina rigida	4	2.5	0.125	1	5	0.0625	0.07069972605065854	0.07552798790943303	False	taccuino con copertina rigida
TACCUINO	164	6	STATIONERY	notebook	1	TACCUINO_da disegno	4	4.75	0.125	2	8	0.0	0.02949498585727539	0.05248186314551831	False	taccuino da disegno
TACCUINO	164	6	STATIONERY	notebook	1	TACCUINO_in pelle	10	3.5	0.3125	1	9	0.09375	0.1952665245122901	0.1874434123957789	False	taccuino in pelle
TACCUINO	164	6	STATIONERY	notebook	1	TACCUINO_per appunti	4	2.25	0.125	1	5	0.0625	0.07847297408072797	0.08321761601655499	False	taccuino per appunti
TACCUINO	164	6	STATIONERY	notebook	1	TACCUINO_piccolo	5	3.2	0.15625	1	5	0.03125	0.06310343175236113	0.06310343175236113	False	taccuino piccolo
TACCUINO	164	6	STATIONERY	notebook	1	TACCUINO_quaderno	4	2.0	0.125	1	4	0.0625	0.0801505582526161	0.0801505582526161	False	quaderno
TAGLIERE	165	4	KITCHENWARE	chopping board	11	TAGLIERE_da pane	4	2.0	0.125	1	3	0.03125	0.06702916012876603	0.05417288695252845	False	tagliere da pane
TAGLIERE	165	4	KITCHENWARE	chopping board	11	TAGLIERE_in acciaio	5	3.0	0.15625	1	5	0.03125	0.06743042292755348	0.06743042292755348	False	tagliere in acciaio
TAGLIERE	165	4	KITCHENWARE	chopping board	11	TAGLIERE_in legno	22	1.590909090909091	0.6875	1	4	0.5	0.6483129445023831	0.5410163111875809	False	tagliere in legno
TAGLIERE	165	4	KITCHENWARE	chopping board	11	TAGLIERE_in plastica	20	2.5	0.625	1	6	0.03125	0.5249413439365856	0.3412448858840076	False	tagliere in plastica
TAGLIERE	165	4	KITCHENWARE	chopping board	11	TAGLIERE_per salumi	7	2.0	0.21875	1	4	0.09375	0.1607614725664894	0.1326622489951036	False	tagliere per salumi
TAGLIERE	165	4	KITCHENWARE	chopping board	11	TAGLIERE_piccolo	4	2.25	0.125	1	4	0.03125	0.06341802763889459	0.06341802763889459	False	tagliere piccolo
TAGLIERE	165	4	KITCHENWARE	chopping board	11	TAGLIERE_rotondo	5	3.4	0.15625	2	5	0.0	0.0460753219706489	0.0460753219706489	False	tagliere rotondo
TAPPETO	166	11	FURNISHINGS/FITTINGS	carpet	9	TAPPETO_da bagno	8	2.75	0.25	1	4	0.03125	0.1499282002395723	0.09094589611405736	False	tappeto da bagno
TAPPETO	166	11	FURNISHINGS/FITTINGS	carpet	9	TAPPETO_da cucina	4	2.5	0.125	1	3	0.03125	0.05148266406862717	0.04064926659901285	False	tappeto da cucina
TAPPETO	166	11	FURNISHINGS/FITTINGS	carpet	9	TAPPETO_da doccia	4	3.75	0.125	2	5	0.0	0.0222391518134032	0.03185343175236113	False	tappeto da doccia
TAPPETO	166	11	FURNISHINGS/FITTINGS	carpet	9	TAPPETO_persiano	24	1.416666666666667	0.75	1	7	0.59375	0.7240050408824332	0.6820812971405685	False	tappeto persiano
TAPPETO	166	11	FURNISHINGS/FITTINGS	carpet	9	TAPPETO_tappetino	4	2.75	0.125	1	5	0.03125	0.05396719543693702	0.0618625150596504	False	tappetino
TAPPETO	166	11	FURNISHINGS/FITTINGS	carpet	9	TAPPETO_turco	4	3.75	0.125	1	9	0.03125	0.05257948254778561	0.07540938372814816	False	tappeto turco
TAPPETO	166	11	FURNISHINGS/FITTINGS	carpet	9	TAPPETO_zerbino	4	3.5	0.125	2	6	0.0	0.03284419547387874	0.05045014649363788	False	tappeto zerbino
TAVOLO	167	7	FURNITURE	table	7	TAVOLO_allungabile	12	4.25	0.375	1	11	0.0625	0.2211303579852359	0.2125465594322916	False	tavolo allungabile
TAVOLO	167	7	FURNITURE	table	7	TAVOLO_da biliardo	6	3.5	0.1875	1	6	0.03125	0.0793892971712788	0.0793892971712788	False	tavolo da biliardo
TAVOLO	167	7	FURNITURE	table	7	TAVOLO_da caffè	4	5.5	0.125	2	9	0.0	0.02147540976548422	0.04833607502027412	False	tavolo da caffè
TAVOLO	167	7	FURNITURE	table	7	TAVOLO_da cucina	12	3.416666666666667	0.375	1	14	0.15625	0.2700721407148954	0.2797899174726329	False	tavolo da cucina
TAVOLO	167	7	FURNITURE	table	7	TAVOLO_da giardino	6	3.666666666666667	0.1875	2	5	0.0	0.06072986787117595	0.04731623866335963	False	tavolo da giardino
TAVOLO	167	7	FURNITURE	table	7	TAVOLO_da gioco	4	7.0	0.125	2	12	0.0	0.01534636116697433	0.04670330087732763	False	tavolo da gioco
TAVOLO	167	7	FURNITURE	table	7	TAVOLO_da lavoro	9	5.555555555555555	0.28125	1	13	0.03125	0.1194733172971704	0.1467150471904543	False	tavolo da lavoro
TAVOLO	167	7	FURNITURE	table	7	TAVOLO_da ping pong	4	5.5	0.125	4	7	0.0	0.005578881262791058	0.02436897387167261	False	tavolo da ping pong
TAVOLO	167	7	FURNITURE	table	7	TAVOLO_da pranzo	7	2.428571428571428	0.21875	1	5	0.125	0.1530059120986966	0.1411610767757707	False	tavolo da pranzo
TAVOLO	167	7	FURNITURE	table	7	TAVOLO_di legno	16	2.125	0.5	1	6	0.28125	0.4320270172005839	0.3615706311272613	False	tavolo di legno
TAVOLO	167	7	FURNITURE	table	7	TAVOLO_di plastica	9	3.888888888888889	0.28125	3	7	0.0	0.1297670363115957	0.1022544552401299	False	tavolo di plastica
TAVOLO	167	7	FURNITURE	table	7	TAVOLO_di vetro	5	3.4	0.15625	2	6	0.0	0.05239486557092626	0.06290386652752895	False	tavolo di vetro
TAVOLO	167	7	FURNITURE	table	7	TAVOLO_pieghevole	7	5.0	0.21875	3	7	0.0	0.05237488597036922	0.05237488597036922	False	tavolo pieghevole
TAVOLO	167	7	FURNITURE	table	7	TAVOLO_quadrato	7	4.857142857142857	0.21875	1	10	0.03125	0.0900046116455704	0.1092734671333643	False	tavolo quadrato
TAVOLO	167	7	FURNITURE	table	7	TAVOLO_rettangolare	8	5.125	0.25	2	9	0.0	0.08854234686586504	0.09794656398900288	False	tavolo rettangolare
TAVOLO	167	7	FURNITURE	table	7	TAVOLO_rotondo	13	3.692307692307693	0.40625	1	12	0.15625	0.2831093805878055	0.2770335202192095	False	tavolo rotondo
TAVOLO	167	7	FURNITURE	table	7	TAVOLO_scrivania	6	3.833333333333333	0.1875	1	11	0.03125	0.09133489752821114	0.1194433051032017	False	scrivania
TEGLIA	168	2	KITCHENWARE	baking pan	4	TEGLIA_antiaderente	6	4.5	0.1875	1	9	0.03125	0.06946735921316584	0.08977435809534423	False	teglia antiaderente
TEGLIA	168	2	KITCHENWARE	baking pan	4	TEGLIA_da forno	17	1.705882352941176	0.53125	1	4	0.34375	0.485371080011369	0.3925395592176503	False	teglia da forno
TEGLIA	168	2	KITCHENWARE	baking pan	4	TEGLIA_in alluminio	6	3.333333333333333	0.1875	2	5	0.0	0.0699136483727233	0.05597022101374431	False	teglia in alluminio
TEGLIA	168	2	KITCHENWARE	baking pan	4	TEGLIA_per dolci	4	2.75	0.125	1	5	0.03125	0.05396719543693702	0.0618625150596504	False	teglia per dolci
TEGLIA	168	2	KITCHENWARE	baking pan	4	TEGLIA_per pizze	7	2.0	0.21875	1	4	0.0625	0.1575931073173264	0.1237029664114516	False	teglia per pizze
TEGLIA	168	2	KITCHENWARE	baking pan	4	TEGLIA_per torte	5	2.6	0.15625	1	6	0.0625	0.09174243055280584	0.09781442282232013	False	teglia per torte
TEGLIA	168	2	KITCHENWARE	baking pan	4	TEGLIA_pirofila	5	1.4	0.15625	1	3	0.125	0.1348948990430954	0.1281330888663376	False	pirofila
TEGLIA	168	2	KITCHENWARE	baking pan	4	TEGLIA_rettangolare	11	3.181818181818182	0.34375	1	6	0.03125	0.2186174903945768	0.1516137948663612	False	teglia rettangolare
TEGLIA	168	2	KITCHENWARE	baking pan	4	TEGLIA_rotonda	11	2.818181818181818	0.34375	1	6	0.09375	0.241662262550394	0.189206354798579	False	teglia rotonda
TELEVISIONE	169	15	HOBBIES	television	2	TELEVISIONE_3d	6	3.5	0.1875	1	5	0.03125	0.07394535898258207	0.06287388368676915	False	televisione 3d
TELEVISIONE	169	15	HOBBIES	television	2	TELEVISIONE_4k	7	4.142857142857143	0.21875	1	9	0.0625	0.09723374549305842	0.1118044806020388	False	televisione 4k
TELEVISIONE	169	15	HOBBIES	television	2	TELEVISIONE_a muro	4	3.5	0.125	2	6	0.0	0.02868207993368076	0.04776814285621119	False	televisione a muro
TELEVISIONE	169	15	HOBBIES	television	2	TELEVISIONE_a schermo piatto	14	3.357142857142857	0.4375	1	7	0.09375	0.3014482569774757	0.2162749806348273	False	televisione a schermo piatto
TELEVISIONE	169	15	HOBBIES	television	2	TELEVISIONE_a tubo catodico	17	2.294117647058824	0.53125	1	6	0.25	0.4510811328147131	0.3562169697989725	False	televisione a tubo catodico
TELEVISIONE	169	15	HOBBIES	television	2	TELEVISIONE_al plasma	19	2.263157894736842	0.59375	1	6	0.1875	0.5124580198697262	0.3861863146598099	False	televisione al plasma
TELEVISIONE	169	15	HOBBIES	television	2	TELEVISIONE_analogica	6	2.5	0.1875	1	4	0.0625	0.1077229898847906	0.08586575293496479	False	televisione analogica
TELEVISIONE	169	15	HOBBIES	television	2	TELEVISIONE_digitale	5	3.0	0.15625	2	5	0.0	0.06145457818489279	0.06145457818489279	False	televisione digitale
TELEVISIONE	169	15	HOBBIES	television	2	TELEVISIONE_hd	6	4.5	0.1875	2	10	0.0	0.06777656430796919	0.0956927351476472	False	televisione hd
TELEVISIONE	169	15	HOBBIES	television	2	TELEVISIONE_lcd	10	3.3	0.3125	2	5	0.0	0.1791332472766271	0.09647763511649012	False	televisione lcd
TELEVISIONE	169	15	HOBBIES	television	2	TELEVISIONE_led	11	2.909090909090909	0.34375	1	6	0.09375	0.2365607013942562	0.1819324609103787	False	televisione led
TELEVISIONE	169	15	HOBBIES	television	2	TELEVISIONE_oled	7	4.0	0.21875	1	6	0.03125	0.08364247479091795	0.07248655759814601	False	televisione oled
TELEVISIONE	169	15	HOBBIES	television	2	TELEVISIONE_smart tv	7	4.142857142857143	0.21875	2	7	0.0	0.0814855473950666	0.0814855473950666	False	smart tv
TEMPERINO	170	15	STATIONERY	pencil sharpener	3	TEMPERINO_a manovella	5	3.0	0.15625	1	6	0.03125	0.07038732959590124	0.0790181428562112	False	temperino a manovella
TEMPERINO	170	15	STATIONERY	pencil sharpener	3	TEMPERINO_con contenitore	9	3.333333333333333	0.28125	1	5	0.03125	0.1550802511338601	0.09928385467991462	False	temperino con contenitore
TEMPERINO	170	15	STATIONERY	pencil sharpener	3	TEMPERINO_di metallo	4	2.75	0.125	1	4	0.03125	0.04787153157875573	0.04787153157875573	False	temperino di metallo
TEMPERINO	170	15	STATIONERY	pencil sharpener	3	TEMPERINO_di plastica	7	3.285714285714286	0.21875	1	5	0.03125	0.1034959399403315	0.07856623866335963	False	temperino di plastica
TEMPERINO	170	15	STATIONERY	pencil sharpener	3	TEMPERINO_doppio	12	3.166666666666667	0.375	1	10	0.03125	0.2617307528530894	0.2457720375869294	False	temperino doppio
TEMPERINO	170	15	STATIONERY	pencil sharpener	3	TEMPERINO_elettrico	9	3.222222222222222	0.28125	2	6	0.0	0.1594443466113911	0.1197758589714442	False	temperino elettrico
TEMPERINO	170	15	STATIONERY	pencil sharpener	3	TEMPERINO_per trucchi	5	3.4	0.15625	2	6	0.0	0.05239486557092626	0.06290386652752895	False	temperino per trucchi
TEMPERINO	170	15	STATIONERY	pencil sharpener	3	TEMPERINO_singolo	10	1.9	0.3125	1	9	0.25	0.2782480686309298	0.2765748565779308	False	temperino singolo
TEMPERINO	170	15	STATIONERY	pencil sharpener	3	TEMPERINO_temperamatite	8	1.75	0.25	1	7	0.21875	0.22310180544906	0.2218830888663376	False	temperamatite
TENDA	171	11	FURNISHINGS/FITTINGS	curtain	10	TENDA_da campeggio	16	1.4375	0.5	1	4	0.34375	0.4707080797020123	0.4049529664114516	False	tenda da campeggio
TENDA	171	11	FURNISHINGS/FITTINGS	curtain	10	TENDA_da sole	13	2.615384615384615	0.40625	1	8	0.15625	0.3184862436571567	0.2832810686725989	False	tenda da sole
TENDA	171	11	FURNISHINGS/FITTINGS	curtain	10	TENDA_per finestre	6	3.333333333333333	0.1875	2	8	0.0	0.08802088104212857	0.1047886696476458	False	tenda per finestre
TENDA	171	11	FURNISHINGS/FITTINGS	curtain	10	TENDA_veneziana	4	3.75	0.125	2	6	0.0	0.02507094744380932	0.04317625260543752	False	tenda veneziana
TERRAZZO	172	15	HOUSING BUILDINGS	terrace	10	TERRAZZO_balcone	13	1.769230769230769	0.40625	1	4	0.21875	0.3563319453470193	0.2789239397375912	False	balcone
TERRAZZO	172	15	HOUSING BUILDINGS	terrace	10	TERRAZZO_con vista mare	4	2.0	0.125	1	3	0.03125	0.06702916012876603	0.05417288695252845	False	terrazzo con vista mare
TERRAZZO	172	15	HOUSING BUILDINGS	terrace	10	TERRAZZO_coperto	5	1.4	0.15625	1	2	0.09375	0.1289190543004347	0.1000161777326752	False	terrazzo coperto
TERRAZZO	172	15	HOUSING BUILDINGS	terrace	10	TERRAZZO_panoramico	4	1.75	0.125	1	3	0.0625	0.08376169074248754	0.07552798790943303	False	terrazzo panoramico
TESTA	173	2	BODY PARTS	head	1	TESTA_dura	5	1.6	0.15625	1	2	0.0625	0.1152535814506521	0.07189926659901286	False	testa dura
TESTA	173	2	BODY PARTS	head	1	TESTA_grande	7	2.0	0.21875	1	7	0.15625	0.1806826409348954	0.1806826409348954	False	testa grande
TESTA	173	2	BODY PARTS	head	1	TESTA_ovale	6	2.166666666666667	0.1875	1	3	0.0625	0.1195887740237646	0.08179416564210827	False	testa ovale
TESTA	173	2	BODY PARTS	head	1	TESTA_pelata	4	2.0	0.125	1	3	0.0625	0.07598844271241811	0.06876617773267524	False	testa pelata
TESTA	173	2	BODY PARTS	head	1	TESTA_piccola	5	2.2	0.15625	2	3	0.0	0.08023300764396488	0.04271268503871928	False	testa piccola
TESTA	173	2	BODY PARTS	head	1	TESTA_quadrata	4	2.5	0.125	1	5	0.03125	0.06174044346700645	0.06955214316677236	False	testa quadrata
