category	concept_eng	concept	concept_exemplar	exemplar	length	freq_ass	freq_rel	outlier
CLOTHES	jacket	GIACCA	GIACCA_a vento	giacca a vento	3	4082	0.28	no
CLOTHES	jacket	GIACCA	GIACCA_da smoking	giacca da smoking	3	97	0.01	no
CLOTHES	jacket	GIACCA	GIACCA_di jeans	giacca di jeans	3	441	0.03	no
CLOTHES	jacket	GIACCA	GIACCA_di pelle	giacca di pelle	3	2514	0.17	no
CLOTHES	jacket	GIACCA	GIACCA_di velluto	giacca di velluto	3	431	0.03	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_di jeans	giubotto di jeans	3	15	0	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_di pelle	giubotto di pelle	3	45	0	no
HOUSING BUILDINGS	wall	MURO	MURO_a secco	muro a secco	3	1815	0.13	no
HOUSING BUILDINGS	wall	MURO	MURO_di cartongesso	muro di cartongesso	3	55	0	no
HOUSING BUILDINGS	wall	MURO	MURO_di cemento	muro di cemento	3	1506	0.1	no
HOUSING BUILDINGS	wall	MURO	MURO_di legno	muro di legno	3	148	0.01	no
HOUSING BUILDINGS	wall	MURO	MURO_di mattoni	muro di mattoni	3	1495	0.1	no
HOUSING BUILDINGS	wall	MURO	MURO_di pietra	muro di pietra	3	1258	0.09	no
FURNISHINGS/FITTINGS	ashtray	POSACENERE	POSACENERE_a colonna	posacenere a colonna	3	8	0	no
FURNISHINGS/FITTINGS	ashtray	POSACENERE	POSACENERE_da auto	posacenere da auto	3	0	0	no
FURNISHINGS/FITTINGS	ashtray	POSACENERE	POSACENERE_da strada	posacenere da strada	3	8	0	no
FURNISHINGS/FITTINGS	ashtray	POSACENERE	POSACENERE_da tavolo	posacenere da tavolo	3	7	0	no
FURNISHINGS/FITTINGS	ashtray	POSACENERE	POSACENERE_di ceramica	posacenere di ceramica	3	5	0	no
FURNISHINGS/FITTINGS	ashtray	POSACENERE	POSACENERE_di metallo	posacenere di metallo	3	7	0	no
FURNISHINGS/FITTINGS	ashtray	POSACENERE	POSACENERE_di plastica	posacenere di plastica	3	8	0	no
FURNISHINGS/FITTINGS	ashtray	POSACENERE	POSACENERE_di vetro	posacenere di vetro	3	19	0	no
HOUSING BUILDINGS	closet	RIPOSTIGLIO	RIPOSTIGLIO_per scope	ripostiglio per scope	3	4	0	no
FOODS	rice	RISO	RISO_per sushi	riso per sushi	3	251	0.02	no
ANIMALS	snake	SERPENTE	SERPENTE_a sonagli	serpente a sonagli	3	992	0.07	no
ANIMALS	snake	SERPENTE	SERPENTE_mamba nero	mamba nero	2	323	0.02	no
ANIMALS	snake	SERPENTE	SERPENTE_mamba nero	serpente mamba nero	3	4	0	no
FURNISHINGS/FITTINGS	carpet	TAPPETO	TAPPETO_da bagno	tappeto da bagno	3	109	0.01	no
FURNISHINGS/FITTINGS	carpet	TAPPETO	TAPPETO_da cucina	tappeto da cucina	3	36	0	no
FURNISHINGS/FITTINGS	carpet	TAPPETO	TAPPETO_da doccia	tappeto da doccia	3	1	0	no
ANIMALS	mouse	TOPO	TOPO_da laboratorio	topo da laboratorio	3	171	0.01	no
ANIMALS	mouse	TOPO	TOPO_di campagna	topo di campagna	3	279	0.02	no
ANIMALS	mouse	TOPO	TOPO_di città	topo di città	3	196	0.01	no
ANIMALS	mouse	TOPO	TOPO_di fogna	topo di fogna	3	432	0.03	no
FOODS	cereal	CEREALE	CEREALE_grano saraceno	grano saraceno	2	15567	1.07	no
FOODS	cereal	CEREALE	CEREALE_grano saraceno	cereale grano saraceno	3	1	0	no
KITCHENWARE	fork	FORCHETTA	FORCHETTA_da dolce	forchetta da dolce	3	32	0	no
KITCHENWARE	fork	FORCHETTA	FORCHETTA_da frutta	forchetta da frutta	3	15	0	no
KITCHENWARE	fork	FORCHETTA	FORCHETTA_da pesce	forchetta da pesce	3	19	0	no
KITCHENWARE	fork	FORCHETTA	FORCHETTA_da primo	forchetta da primo	3	0	0	no
KITCHENWARE	fork	FORCHETTA	FORCHETTA_da tavola	forchetta da tavola	3	28	0	no
KITCHENWARE	fork	FORCHETTA	FORCHETTA_di metallo	forchetta di metallo	3	20	0	no
KITCHENWARE	fork	FORCHETTA	FORCHETTA_di plastica	forchetta di plastica	3	87	0.01	no
FOODS	cheese	FORMAGGIO	FORMAGGIO_casu marzu	casu marzu	2	226	0.02	no
FOODS	cheese	FORMAGGIO	FORMAGGIO_casu marzu	formaggio casu marzu	3	0	0	no
FOODS	cheese	FORMAGGIO	FORMAGGIO_di capra	formaggio di capra	3	2597	0.18	no
FOODS	cheese	FORMAGGIO	FORMAGGIO_grana padano	grana padano	2	1994	0.14	no
FOODS	cheese	FORMAGGIO	FORMAGGIO_grana padano	formaggio grana padano	3	26	0	no
CLOTHES	waistcoat	GILET	GILET_con bottoni	gilet con bottoni	3	12	0	no
CLOTHES	waistcoat	GILET	GILET_di cotone	gilet di cotone	3	7	0	no
CLOTHES	waistcoat	GILET	GILET_di jeans	gilet di jeans	3	80	0.01	no
CLOTHES	waistcoat	GILET	GILET_di lana	gilet di lana	3	55	0	no
STATIONERY	rubber	GOMMA	GOMMA_da cancellare	gomma da cancellare	3	604	0.04	no
STATIONERY	rubber	GOMMA	GOMMA_da masticare	gomma da masticare	3	2808	0.19	no
PLANTS	daisy	MARGHERITA	MARGHERITA_di campo	margherita di campo	3	29	0	no
FURNISHINGS/FITTINGS	meter	METRO	METRO_a nastro	metro a nastro	3	796	0.05	no
FURNISHINGS/FITTINGS	meter	METRO	METRO_a stecca	metro a stecca	3	28	0	no
FURNISHINGS/FITTINGS	meter	METRO	METRO_da carpentiere	metro da carpentiere	3	3	0	no
FURNISHINGS/FITTINGS	meter	METRO	METRO_da muratore	metro da muratore	3	41	0	no
FURNISHINGS/FITTINGS	meter	METRO	METRO_da sartoria	metro da sartoria	3	24	0	no
FURNISHINGS/FITTINGS	meter	METRO	METRO_di legno	metro di legno	3	43	0	no
VEHICLES	ship	NAVE	NAVE_da crociera	nave da crociera	3	9657	0.67	no
VEHICLES	ship	NAVE	NAVE_da guerra	nave da guerra	3	5269	0.36	no
VEHICLES	ship	NAVE	NAVE_da pesca	nave da pesca	3	284	0.02	no
FOODS	bread	PANE	PANE_a fette	pane a fette	3	485	0.03	no
FOODS	bread	PANE	PANE_ai cereali	pane ai cereali	3	424	0.03	no
FOODS	bread	PANE	PANE_al latte	pane al latte	3	255	0.02	no
FOODS	bread	PANE	PANE_all olio	pane all' olio	3	199	0.01	no
FOODS	bread	PANE	PANE_alle noci	pane alle noci	3	297	0.02	no
FOODS	bread	PANE	PANE_alle olive	pane alle olive	3	226	0.02	no
FOODS	bread	PANE	PANE_di segale	pane di segale	3	3166	0.22	no
FOODS	bread	PANE	PANE_in cassetta	pane in cassetta	3	1424	0.1	no
FOODS	bread	PANE	PANE_senza sale	pane senza sale	3	277	0.02	no
FOODS	pizza	PIZZA	PIZZA_ai funghi	pizza ai funghi	3	63	0	no
FOODS	pizza	PIZZA	PIZZA_con patatine	pizza con patatine	3	11	0	no
FOODS	pizza	PIZZA	PIZZA_con prosciutto	pizza con prosciutto	3	35	0	no
FOODS	pizza	PIZZA	PIZZA_quattro stagioni	pizza quattro stagioni	3	63	0	no
FOODS	pizza	PIZZA	PIZZA_senza glutine	pizza senza glutine	3	1042	0.07	no
FURNISHINGS/FITTINGS	curtain	TENDA	TENDA_a pannello	tenda a pannello	3	70	0	no
FURNISHINGS/FITTINGS	curtain	TENDA	TENDA_da campeggio	tenda da campeggio	3	1044	0.07	no
FURNISHINGS/FITTINGS	curtain	TENDA	TENDA_da campo	tenda da campo	3	305	0.02	no
FURNISHINGS/FITTINGS	curtain	TENDA	TENDA_da sole	tenda da sole	3	3164	0.22	no
FURNISHINGS/FITTINGS	curtain	TENDA	TENDA_della doccia	tenda della doccia	3	455	0.03	no
FURNISHINGS/FITTINGS	curtain	TENDA	TENDA_per finestre	tenda per finestre	3	18	0	no
CLOTHES	sock	CALZA	CALZA_a rete	calza a rete	3	104	0.01	no
CLOTHES	sock	CALZA	CALZA_della befana	calza della befana	3	437	0.03	no
CLOTHES	sock	CALZA	CALZA_di lana	calza di lana	3	73	0.01	no
CLOTHES	sock	CALZA	CALZA_di seta	calza di seta	3	95	0.01	no
FOODS	fruit	FRUTTA	FRUTTA_di stagione	frutta di stagione	3	7614	0.52	no
FURNISHINGS/FITTINGS	chandelier	LAMPADARIO	LAMPADARIO_a led	lampadario a led	3	26	0	no
FURNISHINGS/FITTINGS	chandelier	LAMPADARIO	LAMPADARIO_a muro	lampadario a muro	3	2	0	no
FURNISHINGS/FITTINGS	chandelier	LAMPADARIO	LAMPADARIO_a soffitto	lampadario a soffitto	3	58	0	no
FURNISHINGS/FITTINGS	chandelier	LAMPADARIO	LAMPADARIO_a sospensione	lampadario a sospensione	3	358	0.02	no
FURNISHINGS/FITTINGS	chandelier	LAMPADARIO	LAMPADARIO_da parete	lampadario da parete	3	5	0	no
FURNISHINGS/FITTINGS	chandelier	LAMPADARIO	LAMPADARIO_da soffitto	lampadario da soffitto	3	65	0	no
FURNISHINGS/FITTINGS	chandelier	LAMPADARIO	LAMPADARIO_di cristallo	lampadario di cristallo	3	294	0.02	no
FURNISHINGS/FITTINGS	chandelier	LAMPADARIO	LAMPADARIO_di vetro	lampadario di vetro	3	46	0	no
HOBBIES	reader	LETTORE	LETTORE_di libri	lettore di libri	3	599	0.04	no
ANIMALS	pork	MAIALE	MAIALE_da allevamento	maiale da allevamento	3	12	0	no
ANIMALS	cow	MUCCA	MUCCA_a macchie	mucca a macchie	3	1	0	no
ANIMALS	cow	MUCCA	MUCCA_da carne	mucca da carne	3	6	0	no
ANIMALS	cow	MUCCA	MUCCA_da latte	mucca da latte	3	304	0.02	no
HOBBIES	ball	PALLA	PALLA_da baseball	palla da baseball	3	584	0.04	no
HOBBIES	ball	PALLA	PALLA_da basket	palla da basket	3	418	0.03	no
HOBBIES	ball	PALLA	PALLA_da biliardo	palla da biliardo	3	402	0.03	no
HOBBIES	ball	PALLA	PALLA_da bowling	palla da bowling	3	588	0.04	no
HOBBIES	ball	PALLA	PALLA_da calcio	palla da calcio	3	255	0.02	no
HOBBIES	ball	PALLA	PALLA_da golf	palla da golf	3	277	0.02	no
HOBBIES	ball	PALLA	PALLA_da nuoto	palla da nuoto	3	1	0	no
HOBBIES	ball	PALLA	PALLA_da rugby	palla da rugby	3	229	0.02	no
HOBBIES	ball	PALLA	PALLA_da tennis	palla da tennis	3	943	0.06	no
HOBBIES	ball	PALLA	PALLA_da volo	palla da volo	3	0	0	no
HOBBIES	brush	PENNELLO	PENNELLO_da acquerello	pennello da acquerello	3	6	0	no
HOBBIES	brush	PENNELLO	PENNELLO_da imbianchino	pennello da imbianchino	3	19	0	no
HOBBIES	brush	PENNELLO	PENNELLO_da pittura	pennello da pittura	3	33	0	no
HOBBIES	brush	PENNELLO	PENNELLO_da trucco	pennello da trucco	3	90	0.01	no
HOBBIES	brush	PENNELLO	PENNELLO_per vernice	pennello per vernice	3	3	0	no
KITCHENWARE	pot	PENTOLA	PENTOLA_a pressione	pentola a pressione	3	10323	0.71	no
KITCHENWARE	pot	PENTOLA	PENTOLA_di acciaio	pentola di acciaio	3	340	0.02	no
KITCHENWARE	pot	PENTOLA	PENTOLA_di rame	pentola di rame	3	285	0.02	no
KITCHENWARE	pot	PENTOLA	PENTOLA_di terracotta	pentola di terracotta	3	497	0.03	no
STATIONERY	ruler	RIGHELLO	RIGHELLO_di legno	righello di legno	3	23	0	no
STATIONERY	ruler	RIGHELLO	RIGHELLO_di metallo	righello di metallo	3	29	0	no
STATIONERY	ruler	RIGHELLO	RIGHELLO_di plastica	righello di plastica	3	19	0	no
STATIONERY	ruler	RIGHELLO	RIGHELLO_in centimetri	righello in centimetri	3	7	0	no
STATIONERY	ruler	RIGHELLO	RIGHELLO_in millimetri	righello in millimetri	3	0	0	no
FURNISHINGS/FITTINGS	mirror	SPECCHIO	SPECCHIO_da armadio	specchio da armadio	3	1	0	no
FURNISHINGS/FITTINGS	mirror	SPECCHIO	SPECCHIO_da bagno	specchio da bagno	3	179	0.01	no
FURNISHINGS/FITTINGS	mirror	SPECCHIO	SPECCHIO_da borsa	specchio da borsa	3	6	0	no
FURNISHINGS/FITTINGS	mirror	SPECCHIO	SPECCHIO_da parete	specchio da parete	3	232	0.02	no
FURNISHINGS/FITTINGS	mirror	SPECCHIO	SPECCHIO_da terra	specchio da terra	3	49	0	no
FURNISHINGS/FITTINGS	mirror	SPECCHIO	SPECCHIO_per trucco	specchio per trucco	3	56	0	no
KITCHENWARE	chopping board	TAGLIERE	TAGLIERE_da pane	tagliere da pane	3	3	0	no
KITCHENWARE	chopping board	TAGLIERE	TAGLIERE_in acciaio	tagliere in acciaio	3	9	0	no
KITCHENWARE	chopping board	TAGLIERE	TAGLIERE_in legno	tagliere in legno	3	370	0.03	no
KITCHENWARE	chopping board	TAGLIERE	TAGLIERE_in plastica	tagliere in plastica	3	25	0	no
KITCHENWARE	chopping board	TAGLIERE	TAGLIERE_in vetro	tagliere in vetro	3	35	0	no
KITCHENWARE	chopping board	TAGLIERE	TAGLIERE_per salumi	tagliere per salumi	3	6	0	no
VEHICLES	bus	AUTOBUS	AUTOBUS_a metano	autobus a metano	3	309	0.02	no
VEHICLES	bus	AUTOBUS	AUTOBUS_di linea	autobus di linea	3	5930	0.41	no
PLANTS	cactus	CACTUS	CACTUS_con fiore	cactus con fiore	3	1	0	no
PLANTS	cactus	CACTUS	CACTUS_del deserto	cactus del deserto	3	51	0	no
FURNITURE	chest of drawers	CASSETTIERA	CASSETTIERA_da ufficio	cassettiera da ufficio	3	24	0	no
FURNITURE	chest of drawers	CASSETTIERA	CASSETTIERA_di ferro	cassettiera di ferro	3	1	0	no
FURNITURE	chest of drawers	CASSETTIERA	CASSETTIERA_di legno	cassettiera di legno	3	36	0	no
FURNITURE	chest of drawers	CASSETTIERA	CASSETTIERA_di plastica	cassettiera di plastica	3	1	0	no
STATIONERY	sheet	FOGLIO	FOGLIO_a quadretti	foglio a quadretti	3	379	0.03	no
STATIONERY	sheet	FOGLIO	FOGLIO_a righe	foglio a righe	3	111	0.01	no
STATIONERY	sheet	FOGLIO	FOGLIO_da disegno	foglio da disegno	3	532	0.04	no
STATIONERY	sheet	FOGLIO	FOGLIO_da lettera	foglio da lettera	3	11	0	no
STATIONERY	sheet	FOGLIO	FOGLIO_di alluminio	foglio di alluminio	3	3453	0.24	no
STATIONERY	sheet	FOGLIO	FOGLIO_di carta	foglio di carta	3	13511	0.93	no
STATIONERY	sheet	FOGLIO	FOGLIO_di cartone	foglio di cartone	3	321	0.02	no
STATIONERY	sheet	FOGLIO	FOGLIO_di plastica	foglio di plastica	3	1207	0.08	no
STATIONERY	sheet	FOGLIO	FOGLIO_per stampante	foglio per stampante	3	10	0	no
STATIONERY	clip	GRAFFETTA	GRAFFETTA_di metallo	graffetta di metallo	3	26	0	no
STATIONERY	clip	GRAFFETTA	GRAFFETTA_di plastica	graffetta di plastica	3	3	0	no
STATIONERY	clip	GRAFFETTA	GRAFFETTA_per cavi	graffetta per cavi	3	0	0	no
STATIONERY	clip	GRAFFETTA	GRAFFETTA_per spillatrice	graffetta per spillatrice	3	0	0	no
STATIONERY	clip	GRAFFETTA	GRAFFETTA_per tessuti	graffetta per tessuti	3	0	0	no
CLOTHES	sweater	MAGLIA	MAGLIA_a righe	maglia a righe	3	498	0.03	no
CLOTHES	sweater	MAGLIA	MAGLIA_della salute	maglia della salute	3	206	0.01	no
CLOTHES	sweater	MAGLIA	MAGLIA_di cotone	maglia di cotone	3	294	0.02	no
CLOTHES	sweater	MAGLIA	MAGLIA_di lana	maglia di lana	3	799	0.06	no
CLOTHES	sweater	MAGLIA	MAGLIA_senza maniche	maglia senza maniche	3	69	0	no
BODY PARTS	nose	NASO	NASO_a patata	naso a patata	3	349	0.02	no
BODY PARTS	nose	NASO	NASO_a punta	naso a punta	3	187	0.01	no
BODY PARTS	nose	NASO	NASO_all insù	naso all' insù	3	5489	0.38	no
BODY PARTS	nose	NASO	NASO_alla francese	naso alla francese	3	79	0.01	no
BODY PARTS	eye	OCCHIO	OCCHIO_a goccia	occhio a goccia	3	0	0	no
BODY PARTS	eye	OCCHIO	OCCHIO_a mandorla	occhio a mandorla	3	47	0	no
BODY PARTS	eye	OCCHIO	OCCHIO_di vetro	occhio di vetro	3	602	0.04	no
STATIONERY	ink remover	SCOLORINA	SCOLORINA_a nastro	scolorina a nastro	3	0	0	no
STATIONERY	ink remover	SCOLORINA	SCOLORINA_a penna	scolorina a penna	3	0	0	no
STATIONERY	ink remover	SCOLORINA	SCOLORINA_a pennello	scolorina a pennello	3	0	0	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_da notte	vaso da notte	3	656	0.05	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_di ceramica	vaso di ceramica	3	289	0.02	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_di plastica	vaso di plastica	3	254	0.02	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_di terracotta	vaso di terracotta	3	995	0.07	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_di vetro	vaso di vetro	3	1963	0.14	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_per fiori	vaso per fiori	3	172	0.01	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_urna funeraria	urna funeraria	2	326	0.02	no
FURNISHINGS/FITTINGS	vase	VASO	VASO_urna funeraria	vaso urna funeraria	3	0	0	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_con console	videogioco con console	3	0	0	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_di auto	videogioco di auto	3	16	0	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_di avventura	videogioco di avventura	3	140	0.01	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_di azione	videogioco di azione	3	60	0	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_di guerra	videogioco di guerra	3	59	0	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_di puzzle	videogioco di puzzle	3	2	0	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_di ruolo	videogioco di ruolo	3	729	0.05	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_di simulazione	videogioco di simulazione	3	205	0.01	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_di sport	videogioco di sport	3	6	0	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_di strategia	videogioco di strategia	3	179	0.01	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_per cellulare	videogioco per cellulare	3	9	0	no
HOBBIES	video game	VIDEOGIOCO	VIDEOGIOCO_per computer	videogioco per computer	3	57	0	no
VEHICLES	car	AUTOMOBILE	AUTOMOBILE_a due posti	automobile a due posti	4	13	0	no
CLOTHES	singlet	CANOTTIERA	CANOTTIERA_a maniche corte	canottiera a maniche corte	4	1	0	no
CLOTHES	singlet	CANOTTIERA	CANOTTIERA_con spalle larghe	canottiera con spalle larghe	4	0	0	no
CLOTHES	singlet	CANOTTIERA	CANOTTIERA_con spalle strette	canottiera con spalle strette	4	0	0	no
FURNITURE	sofa	DIVANO	DIVANO_a due posti	divano a due posti	4	374	0.03	no
FURNITURE	sofa	DIVANO	DIVANO_a quattro posti	divano a quattro posti	4	13	0	no
FURNITURE	sofa	DIVANO	DIVANO_a tre posti	divano a tre posti	4	291	0.02	no
FURNITURE	sofa	DIVANO	DIVANO_con chaise longue	divano con chaise longue	4	50	0	no
VEHICLES	helicopter	ELICOTTERO	ELICOTTERO_del pronto soccorso	elicottero del pronto soccorso	4	7	0	no
BODY PARTS	ear	ORECCHIO	ORECCHIO_con lobo attaccato	orecchio con lobo attaccato	4	0	0	no
HOUSING BUILDINGS	floor	PAVIMENTO	PAVIMENTO_in gres porcellanato	pavimento in gres porcellanato	4	529	0.04	no
STATIONERY	stapler	SPILLATRICE	SPILLATRICE_a pinza classica	spillatrice a pinza classica	4	0	0	no
STATIONERY	notebook	TACCUINO	TACCUINO_con copertina morbida	taccuino con copertina morbida	4	3	0	no
STATIONERY	notebook	TACCUINO	TACCUINO_con copertina rigida	taccuino con copertina rigida	4	4	0	no
STATIONERY	notebook	TACCUINO	TACCUINO_in carta riciclata	taccuino in carta riciclata	4	0	0	no
STATIONERY	case	ASTUCCIO	ASTUCCIO_a tre cerniere	astuccio a tre cerniere	4	0	0	no
STATIONERY	case	ASTUCCIO	ASTUCCIO_per la scuola	astuccio per la scuola	4	35	0	no
HOBBIES	guitar	CHITARRA	CHITARRA_a dodici corde	chitarra a dodici corde	4	97	0.01	no
CLOTHES	trouser	PANTALONE	PANTALONE_a vita alta	pantalone a vita alta	4	112	0.01	no
CLOTHES	trouser	PANTALONE	PANTALONE_a vita bassa	pantalone a vita bassa	4	49	0	no
HOBBIES	television	TELEVISIONE	TELEVISIONE_a schermo piatto	televisione a schermo piatto	4	387	0.03	no
HOBBIES	television	TELEVISIONE	TELEVISIONE_a tubo catodico	televisione a tubo catodico	4	23	0	no
HOBBIES	crossword	CRUCIVERBA	CRUCIVERBA_a schema fisso	cruciverba a schema fisso	4	0	0	no
HOBBIES	crossword	CRUCIVERBA	CRUCIVERBA_a schema libero	cruciverba a schema libero	4	22	0	no
FOODS	fish	PESCE	PESCE_di acqua dolce	pesce di acqua dolce	4	457	0.03	no
FOODS	chocolate	CIOCCOLATO	CIOCCOLATO_alla frutta secca	cioccolato alla frutta secca	4	6	0	no
FURNISHINGS/FITTINGS	pillow	CUSCINO	CUSCINO_in memory foam	cuscino in memory foam	4	74	0.01	no
CLOTHES	sweatshirt	FELPA	FELPA_a maniche corte	felpa a maniche corte	4	5	0	no
CLOTHES	sweatshirt	FELPA	FELPA_a maniche lunghe	felpa a maniche lunghe	4	25	0	no
HOBBIES	game table	GIOCO DA TAVOLA	GIOCO DA TAVOLA_carte da uno	carte da uno	3	18	0	no
HOBBIES	game table	GIOCO DA TAVOLA	GIOCO DA TAVOLA_gioco dell oca	gioco dell' oca	3	4067	0.28	no
HOBBIES	racket	RACCHETTA	RACCHETTA_da ping pong	racchetta da ping pong	4	123	0.01	no
KITCHENWARE	baking pan	TEGLIA	TEGLIA_usa e getta	teglia usa e getta	4	35	0	no
HOBBIES	tool	ATTREZZO	ATTREZZO_chiave a pappagallo	chiave a pappagallo	3	154	0.01	no
HOBBIES	tool	ATTREZZO	ATTREZZO_chiave a pappagallo	attrezzo chiave a pappagallo	4	0	0	no
KITCHENWARE	plate	PIATTO	PIATTO_piattino da caffè	piattino da caffè	3	110	0.01	no
KITCHENWARE	plate	PIATTO	PIATTO_piattino da caffè	piatto piattino da caffè	4	0	0	no
STATIONERY	copybook	QUADERNO	QUADERNO_a fogli bianchi	quaderno a fogli bianchi	4	2	0	no
CLOTHES	shirt	CAMICIA	CAMICIA_a maniche corte	camicia a maniche corte	4	340	0.02	no
CLOTHES	shirt	CAMICIA	CAMICIA_a maniche lunghe	camicia a maniche lunghe	4	365	0.03	no
ANIMALS	dog	CANE	CANE_di taglia grande	cane di taglia grande	4	385	0.03	no
ANIMALS	dog	CANE	CANE_di taglia media	cane di taglia media	4	659	0.05	no
ANIMALS	dog	CANE	CANE_di taglia piccola	cane di taglia piccola	4	262	0.02	no
ANIMALS	cat	GATTO	GATTO_a pelo lungo	gatto a pelo lungo	4	152	0.01	no
FOODS	milk	LATTE	LATTE_a lunga conservazione	latte a lunga conservazione	4	846	0.06	no
STATIONERY	marker	EVIDENZIATORE	EVIDENZIATORE_a punta fine	evidenziatore a punta fine	4	0	0	no
STATIONERY	marker	EVIDENZIATORE	EVIDENZIATORE_a punta larga	evidenziatore a punta larga	4	0	0	no
VEHICLES	scooter	SCOOTER	SCOOTER_a tre ruote	scooter a tre ruote	4	270	0.02	no
CLOTHES	t-shirts	T-SHIRT	T-SHIRT_a collo alto	t-shirt a collo alto	4	2	0	no
CLOTHES	t-shirts	T-SHIRT	T-SHIRT_a maniche corte	t-shirt a maniche corte	4	142	0.01	no
CLOTHES	t-shirts	T-SHIRT	T-SHIRT_a maniche lunghe	t-shirt a maniche lunghe	4	98	0.01	no
FURNITURE	table	TAVOLO	TAVOLO_da ping pong	tavolo da ping pong	4	1837	0.13	no
FOODS	vegetable	VERDURA	VERDURA_cime di rapa	cime di rapa	3	5643	0.39	no
FOODS	vegetable	VERDURA	VERDURA_cime di rapa	verdura cime di rapa	4	1	0	no
FURNISHINGS/FITTINGS	screw	VITE	VITE_a testa cilindrica	vite a testa cilindrica	4	23	0	no
FURNISHINGS/FITTINGS	screw	VITE	VITE_a testa piatta	vite a testa piatta	4	18	0	no
FURNISHINGS/FITTINGS	screw	VITE	VITE_a testa tonda	vite a testa tonda	4	6	0	no
FURNITURE	closet	ARMADIO	ARMADIO_a due ante	armadio a due ante	4	473	0.03	no
FURNITURE	closet	ARMADIO	ARMADIO_a tre ante	armadio a tre ante	4	192	0.01	no
FURNITURE	closet	ARMADIO	ARMADIO_a un anta	armadio a un' anta	4	4	0	no
FURNISHINGS/FITTINGS	candelabrum	CANDELABRO	CANDELABRO_a due bracci	candelabro a due bracci	4	2	0	no
FURNISHINGS/FITTINGS	candelabrum	CANDELABRO	CANDELABRO_a sette bracci	candelabro a sette bracci	4	203	0.01	no
FURNISHINGS/FITTINGS	candelabrum	CANDELABRO	CANDELABRO_a tre bracci	candelabro a tre bracci	4	7	0	no
KITCHENWARE	scissors	FORBICE	FORBICE_con punta arrotondata	forbice con punta arrotondata	4	1	0	no
KITCHENWARE	scissors	FORBICE	FORBICE_con taglio rotondo	forbice con taglio rotondo	4	0	0	no
FOODS	legume	LEGUME	LEGUME_lenticchie rosse decorticate	lenticchie rosse decorticate	3	196	0.01	no
FOODS	legume	LEGUME	LEGUME_lenticchie rosse decorticate	legume lenticchie rosse decorticate	4	0	0	no
VEHICLES	motorcycle	MOTOCICLETTA	MOTOCICLETTA_a tre ruote	motocicletta a tre ruote	4	12	0	no
FOODS	pasta	PASTA	PASTA_spaghetti alla chitarra	spaghetti alla chitarra	3	898	0.06	no
FOODS	pasta	PASTA	PASTA_spaghetti alla chitarra	pasta spaghetti alla chitarra	4	0	0	no
VEHICLES	train	TRENO	TRENO_ad alta velocità	treno ad alta velocità	4	2356	0.16	no
HOUSING BUILDINGS	window	FINESTRA	FINESTRA_a due ante	finestra a due ante	4	111	0.01	no
HOUSING BUILDINGS	window	FINESTRA	FINESTRA_a una anta	finestra a una anta	4	5	0	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_giacca a vento	giacca a vento	3	4082	0.28	no
CLOTHES	vest	GIUBOTTO	GIUBOTTO_giacca a vento	giubotto giacca a vento	4	0	0	no
FURNISHINGS/FITTINGS	carpet	TAPPETO	TAPPETO_tappetino da auto	tappetino da auto	3	2	0	no
FURNISHINGS/FITTINGS	carpet	TAPPETO	TAPPETO_tappetino da auto	tappeto tappetino da auto	4	0	0	no
KITCHENWARE	fork	FORCHETTA	FORCHETTA_a quattro punte	forchetta a quattro punte	4	4	0	no
KITCHENWARE	fork	FORCHETTA	FORCHETTA_a tre punte	forchetta a tre punte	4	14	0	no
FOODS	cheese	FORMAGGIO	FORMAGGIO_mozzarella di bufala	mozzarella di bufala	3	8570	0.59	no
FOODS	cheese	FORMAGGIO	FORMAGGIO_mozzarella di bufala	formaggio mozzarella di bufala	4	15	0	no
FOODS	bread	PANE	PANE_di grano duro	pane di grano duro	4	413	0.03	no
FOODS	pizza	PIZZA	PIZZA_ai quattro formaggi	pizza ai quattro formaggi	4	91	0.01	no
FOODS	pizza	PIZZA	PIZZA_wurstel e patatine	wurstel e patatine	3	146	0.01	no
