participant,concept,exemplar,rank_order,normed_rank_order,abs_freq
gpt3.5_iter160,specchio,specchio per il guardaroba,9,0.1999999999999999,0.0
gpt3.5_iter160,specchio,specchio per il corridoio,10,0.0999999999999999,0.0
gpt3.5_iter161,spillatrice,manuale,1,1.0,28990.0
gpt3.5_iter161,spillatrice,automatica,2,0.8333333333333334,21020.0
gpt3.5_iter161,spillatrice,da ufficio,3,0.6666666666666667,80.0
gpt3.5_iter161,spillatrice,da cucito,4,0.5,66.0
gpt3.5_iter161,spillatrice,da carta,5,0.3333333333333333,126.0
gpt3.5_iter161,spillatrice,da tessuto,6,0.1666666666666666,108.0
gpt3.5_iter162,t-shirt,maglietta a maniche corte,1,1.0,33.0
gpt3.5_iter162,t-shirt,maglietta a maniche lunghe,2,0.9545454545454546,22.0
gpt3.5_iter162,t-shirt,canottiera,3,0.9090909090909092,15892.0
gpt3.5_iter162,t-shirt,polo,4,0.8636363636363636,39028.0
gpt3.5_iter162,t-shirt,top,5,0.8181818181818181,26116.0
gpt3.5_iter162,t-shirt,camicia,6,0.7727272727272727,34140.0
gpt3.5_iter162,t-shirt,maglia,7,0.7272727272727273,33938.0
gpt3.5_iter162,t-shirt,felpa,8,0.6818181818181819,16792.0
gpt3.5_iter162,t-shirt,maglietta a righe,9,0.6363636363636364,30.0
gpt3.5_iter162,t-shirt,maglietta a pois,10,0.5909090909090908,11.0
gpt3.5_iter162,t-shirt,maglietta a tinta unita,11,0.5454545454545454,19.0
gpt3.5_iter162,t-shirt,maglietta con stampa,12,0.5,22.0
gpt3.5_iter162,t-shirt,maglietta con scollo a v,13,0.4545454545454546,19.0
gpt3.5_iter162,t-shirt,maglietta con scollo rotondo,14,0.409090909090909,3.0
gpt3.5_iter162,t-shirt,maglietta con collo alto,15,0.3636363636363636,1.0
gpt3.5_iter162,t-shirt,maglietta oversize,16,0.3181818181818182,40.0
gpt3.5_iter162,t-shirt,maglietta slim fit,17,0.2727272727272727,4.0
gpt3.5_iter162,t-shirt,maglietta con bottoni,18,0.2272727272727273,3.0
gpt3.5_iter162,t-shirt,maglietta con cappuccio,19,0.1818181818181817,10.0
gpt3.5_iter162,t-shirt,maglietta senza maniche,20,0.1363636363636363,22.0
gpt3.5_iter162,t-shirt,maglietta con spalline sottili,21,0.0909090909090909,0.0
gpt3.5_iter162,t-shirt,maglietta con spalline larghe,22,0.0454545454545454,0.0
gpt3.5_iter163,taccuino,quaderno,1,1.0,39352.0
gpt3.5_iter163,taccuino,agenda,2,0.9696969696969696,41892.0
gpt3.5_iter163,taccuino,diario,3,0.9393939393939394,40702.0
gpt3.5_iter163,taccuino,blocco note,4,0.9090909090909092,222.0
gpt3.5_iter163,taccuino,appunti,5,0.8787878787878788,24005.0
gpt3.5_iter163,taccuino,taccuino digitale,6,0.8484848484848485,100.0
gpt3.5_iter163,taccuino,planner,7,0.8181818181818181,32956.0
gpt3.5_iter163,taccuino,registro,8,0.7878787878787878,37448.0
gpt3.5_iter163,taccuino,notebook,9,0.7575757575757576,32084.0
gpt3.5_iter163,taccuino,quaderno a spirale,10,0.7272727272727273,28.0
gpt3.5_iter163,taccuino,quaderno a righe,11,0.696969696969697,34.0
gpt3.5_iter163,taccuino,quaderno a quadretti,12,0.6666666666666667,21.0
gpt3.5_iter163,taccuino,quaderno a fogli bianchi,13,0.6363636363636364,4.0
gpt3.5_iter163,taccuino,quaderno a fogli colorati,14,0.6060606060606061,0.0
gpt3.5_iter163,taccuino,quaderno a tema,15,0.5757575757575757,7.0
gpt3.5_iter163,taccuino,quaderno con elastico,16,0.5454545454545454,3.0
gpt3.5_iter163,taccuino,quaderno con copertina rigida,17,0.5151515151515151,23.0
gpt3.5_iter163,taccuino,quaderno con copertina morbida,18,0.4848484848484848,9.0
gpt3.5_iter163,taccuino,quaderno con tasca interna,19,0.4545454545454546,1.0
gpt3.5_iter163,taccuino,quaderno con chiusura a zip,20,0.4242424242424242,0.0
gpt3.5_iter163,taccuino,quaderno con pagine numerate,21,0.3939393939393939,0.0
gpt3.5_iter163,taccuino,quaderno con pagine a righe,22,0.3636363636363636,3.0
gpt3.5_iter163,taccuino,quaderno con pagine a quadretti,23,0.3333333333333333,0.0
gpt3.5_iter163,taccuino,quaderno con pagine a fogli bianchi,24,0.303030303030303,0.0
gpt3.5_iter163,taccuino,quaderno con pagine a fogli colorati,25,0.2727272727272727,0.0
gpt3.5_iter163,taccuino,quaderno con pagine a tema,26,0.2424242424242424,0.0
gpt3.5_iter163,taccuino,quaderno con pagine a righe e quadretti,27,0.2121212121212121,0.0
gpt3.5_iter163,taccuino,quaderno con pagine a righe e fogli bianchi,28,0.1818181818181817,0.0
gpt3.5_iter163,taccuino,quaderno con pagine a quadretti e fogli bianchi,29,0.1515151515151515,0.0
gpt3.5_iter163,taccuino,quaderno con pagine a righe e fogli colorati,30,0.1212121212121212,0.0
gpt3.5_iter163,taccuino,quaderno con pagine a quadretti e fogli colorati,31,0.0909090909090909,0.0
gpt3.5_iter163,taccuino,quaderno con pagine a righe e a quadretti,32,0.0606060606060605,0.0
gpt3.5_iter163,taccuino,quaderno con pag,33,0.0303030303030302,0.0
gpt3.5_iter164,tagliere,legno,1,1.0,41162.0
gpt3.5_iter164,tagliere,plastica,2,0.8,17014.0
gpt3.5_iter164,tagliere,vetro,3,0.6,30836.0
gpt3.5_iter164,tagliere,marmo,4,0.4,31602.0
gpt3.5_iter164,tagliere,bambù,5,0.1999999999999999,31684.0
gpt3.5_iter165,tappeto,persiano,1,1.0,98233.0
gpt3.5_iter165,tappeto,orientale,2,0.981132075471698,18237.0
gpt3.5_iter165,tappeto,moderno,3,0.9622641509433962,22661.0
gpt3.5_iter165,tappeto,kilim,4,0.9433962264150944,1628.0
gpt3.5_iter165,tappeto,berbero,5,0.9245283018867924,17728.0
gpt3.5_iter165,tappeto,shaggy,6,0.9056603773584906,2494.0
gpt3.5_iter165,tappeto,tibetano,7,0.8867924528301887,16624.0
gpt3.5_iter165,tappeto,sisal,8,0.8679245283018868,14880.0
gpt3.5_iter165,tappeto,morbido,9,0.8490566037735849,17569.0
gpt3.5_iter165,tappeto,intrecciato,10,0.8301886792452831,17494.0
gpt3.5_iter165,tappeto,a pelo corto,11,0.8113207547169812,30.0
gpt3.5_iter165,tappeto,a pelo lungo,12,0.7924528301886793,47.0
gpt3.5_iter165,tappeto,a righe,13,0.7735849056603774,144.0
gpt3.5_iter165,tappeto,a quadri,14,0.7547169811320755,45.0
gpt3.5_iter165,tappeto,a motivi geometrici,15,0.7358490566037736,40.0
gpt3.5_iter165,tappeto,a tinta unita,16,0.7169811320754718,105.0
gpt3.5_iter165,tappeto,a tema floreale,17,0.6981132075471699,34.0
gpt3.5_iter165,tappeto,a tema marino,18,0.679245283018868,22.0
gpt3.5_iter165,tappeto,a tema etnico,19,0.6603773584905661,24.0
gpt3.5_iter165,tappeto,a tema infantile,20,0.6415094339622642,7.0
gpt3.5_iter165,tappeto,a tema natalizio,21,0.6226415094339622,34.0
gpt3.5_iter165,tappeto,a tema vintage,22,0.6037735849056604,27.0
gpt3.5_iter165,tappeto,a tema country,23,0.5849056603773585,29.0
gpt3.5_iter165,tappeto,a tema urbano,24,0.5660377358490566,16.0
gpt3.5_iter165,tappeto,a tema astratto,25,0.5471698113207547,16.0
gpt3.5_iter165,tappeto,a tema geometrico,26,0.5283018867924528,21.0
gpt3.5_iter165,tappeto,a tema tribale,27,0.5094339622641509,4.0
gpt3.5_iter165,tappeto,a tema orientale,28,0.490566037735849,21.0
gpt3.5_iter165,tappeto,a tema moderno,29,0.4716981132075472,18.0
gpt3.5_iter165,tappeto,a tema classico,30,0.4528301886792453,20.0
gpt3.5_iter165,tappeto,a tema minimalista,31,0.4339622641509434,0.0
gpt3.5_iter165,tappeto,a tema boho,32,0.4150943396226415,3.0
gpt3.5_iter165,tappeto,a tema scandinavo,33,0.3962264150943396,6.0
gpt3.5_iter165,tappeto,a tema mediterraneo,34,0.3773584905660377,14.0
gpt3.5_iter165,tappeto,a tema rustico,35,0.3584905660377359,11.0
gpt3.5_iter165,tappeto,a tema industriale,36,0.339622641509434,17.0
gpt3.5_iter165,tappeto,a tema retrò,37,0.3207547169811321,12.0
gpt3.5_iter165,tappeto,a tema glamour,38,0.3018867924528302,5.0
gpt3.5_iter165,tappeto,a tema ecologico,39,0.2830188679245283,22.0
gpt3.5_iter165,tappeto,a tema futuristico,40,0.2641509433962264,25.0
gpt3.5_iter165,tappeto,a tema romantico,41,0.2452830188679244,21.0
gpt3.5_iter165,tappeto,a tema sportivo,42,0.2264150943396226,29.0
gpt3.5_iter165,tappeto,a tema musicale,43,0.2075471698113207,23.0
gpt3.5_iter165,tappeto,a tema artistico,44,0.1886792452830188,26.0
gpt3.5_iter165,tappeto,a tema cinematografico,45,0.1698113207547169,21.0
gpt3.5_iter165,tappeto,a tema letterario,46,0.150943396226415,26.0
gpt3.5_iter165,tappeto,a tema culinario,47,0.1320754716981131,30.0
gpt3.5_iter165,tappeto,a tema tecnologico,48,0.1132075471698113,21.0
gpt3.5_iter165,tappeto,a tema scientifico,49,0.0943396226415094,37.0
gpt3.5_iter165,tappeto,a tema astronomico,50,0.0754716981132075,28.0
gpt3.5_iter165,tappeto,a tema botanico,51,0.0566037735849056,24.0
gpt3.5_iter165,tappeto,a tema animale,52,0.0377358490566037,21.0
gpt3.5_iter165,tappeto,,53,0.0188679245283018,0.0
gpt3.5_iter166,tavolo,tavolo da pranzo,1,1.0,258.0
gpt3.5_iter166,tavolo,tavolo da cucina,2,0.9,104.0
gpt3.5_iter166,tavolo,tavolino da caffè,3,0.8,37.0
gpt3.5_iter166,tavolo,tavolo da lavoro,4,0.7,100.0
gpt3.5_iter166,tavolo,tavolo da gioco,5,0.6,192.0
gpt3.5_iter166,tavolo,tavolo da esterno,6,0.5,25.0
gpt3.5_iter166,tavolo,tavolo da conferenza,7,0.4,24.0
gpt3.5_iter166,tavolo,tavolo da studio,8,0.3,46.0
gpt3.5_iter166,tavolo,tavolo da bar,9,0.1999999999999999,40.0
gpt3.5_iter166,tavolo,tavolo da campeggio,10,0.0999999999999999,37.0
gpt3.5_iter167,teglia,teglia per pizza,1,1.0,22.0
gpt3.5_iter167,teglia,teglia per biscotti,2,0.9,21.0
gpt3.5_iter167,teglia,teglia per torte,3,0.8,29.0
gpt3.5_iter167,teglia,teglia per lasagne,4,0.7,16.0
gpt3.5_iter167,teglia,teglia per focaccine,5,0.6,0.0
gpt3.5_iter167,teglia,teglia per crostate,6,0.5,30.0
gpt3.5_iter167,teglia,teglia per quiche,7,0.4,0.0
gpt3.5_iter167,teglia,teglia per muffin,8,0.3,36.0
gpt3.5_iter167,teglia,teglia per brownies,9,0.1999999999999999,2.0
gpt3.5_iter167,teglia,teglia per pane,10,0.0999999999999999,13.0
gpt3.5_iter168,televisione,led,1,1.0,29842.0
gpt3.5_iter168,televisione,lcd,2,0.9,19254.0
gpt3.5_iter168,televisione,plasma,3,0.8,16029.0
gpt3.5_iter168,televisione,proiettore,4,0.7,38520.0
gpt3.5_iter168,televisione,smart tv,5,0.6,1032.0
gpt3.5_iter168,televisione,3d tv,6,0.5,128.0
gpt3.5_iter168,televisione,televisore portatile,7,0.4,180.0
gpt3.5_iter168,televisione,televisore a schermo curvo,8,0.3,11.0
gpt3.5_iter168,televisione,televisore a schermo piatto,9,0.1999999999999999,40.0
gpt3.5_iter168,televisione,televisore a tubo catodico,10,0.0999999999999999,25.0
gpt3.5_iter169,temperino,matita,1,1.0,26406.0
gpt3.5_iter169,temperino,matitone,2,0.8333333333333334,2032.0
gpt3.5_iter169,temperino,pastello,3,0.6666666666666667,18154.0
gpt3.5_iter169,temperino,carboncino,4,0.5,8313.0
gpt3.5_iter169,temperino,gessetto,5,0.3333333333333333,8561.0
gpt3.5_iter169,temperino,pennarello,6,0.1666666666666666,12343.0
gpt3.5_iter170,tenda,tenda da sole,1,1.0,167.0
gpt3.5_iter170,tenda,tenda da campeggio,2,0.9,40.0
gpt3.5_iter170,tenda,tenda per interni,3,0.8,33.0
gpt3.5_iter170,tenda,tenda oscurante,4,0.7,35.0
gpt3.5_iter170,tenda,tenda a rullo,5,0.6,38.0
gpt3.5_iter170,tenda,tenda a pannello,6,0.5,40.0
gpt3.5_iter170,tenda,tenda veneziana,7,0.4,198.0
gpt3.5_iter170,tenda,tenda a pacchetto,8,0.3,24.0
gpt3.5_iter170,tenda,tenda a vetro,9,0.1999999999999999,22.0
gpt3.5_iter170,tenda,tenda a zanzariera,10,0.0999999999999999,4.0
gpt3.5_iter171,terrazzo,marmo,1,1.0,31602.0
gpt3.5_iter171,terrazzo,granito,2,0.875,34362.0
gpt3.5_iter171,terrazzo,travertino,3,0.75,16019.0
gpt3.5_iter171,terrazzo,ardesia,4,0.625,13662.0
gpt3.5_iter171,terrazzo,cemento,5,0.5,33910.0
gpt3.5_iter171,terrazzo,pietra naturale,6,0.375,186.0
gpt3.5_iter171,terrazzo,quarzo,7,0.25,23330.0
gpt3.5_iter171,terrazzo,gres porcellanato,8,0.125,11378.0
gpt3.5_iter172,testa,cranio,1,1.0,18129.0
gpt3.5_iter172,testa,cervello,2,0.9,37180.0
gpt3.5_iter172,testa,occhi,3,0.8,48274.0
gpt3.5_iter172,testa,naso,4,0.7,27830.0
gpt3.5_iter172,testa,bocca,5,0.6,39300.0
gpt3.5_iter172,testa,orecchie,6,0.5,46324.0
gpt3.5_iter172,testa,capelli,7,0.4,66724.0
gpt3.5_iter172,testa,fronte,8,0.3,18189.0
gpt3.5_iter172,testa,guance,9,0.1999999999999999,21605.0
gpt3.5_iter172,testa,mento,10,0.0999999999999999,16517.0
gpt3.5_iter173,tetto,tegole,1,1.0,25156.0
gpt3.5_iter173,tetto,coppi,2,0.8888888888888888,18289.0
gpt3.5_iter173,tetto,lamiera,3,0.7777777777777778,36254.0
gpt3.5_iter173,tetto,paglia,4,0.6666666666666667,17636.0
gpt3.5_iter173,tetto,legno,5,0.5555555555555556,41162.0
gpt3.5_iter173,tetto,ardesia,6,0.4444444444444444,13662.0
gpt3.5_iter173,tetto,cemento,7,0.3333333333333333,33910.0
gpt3.5_iter173,tetto,vetro,8,0.2222222222222222,30836.0
gpt3.5_iter173,tetto,plastica,9,0.1111111111111111,17014.0
gpt3.5_iter174,tigre,tigre di bengala,1,1.0,3.0
gpt3.5_iter174,tigre,tigre siberiana,2,0.9,652.0
gpt3.5_iter174,tigre,tigre del caspio,3,0.8,30.0
gpt3.5_iter174,tigre,tigre di sumatra,4,0.7,26.0
gpt3.5_iter174,tigre,tigre di indocina,5,0.6,0.0
gpt3.5_iter174,tigre,tigre di amur,6,0.5,5.0
gpt3.5_iter174,tigre,tigre di malacca,7,0.4,0.0
gpt3.5_iter174,tigre,tigre di cina meridionale,8,0.3,0.0
gpt3.5_iter174,tigre,tigre di java,9,0.1999999999999999,4.0
gpt3.5_iter174,tigre,tigre di bali,10,0.0999999999999999,20.0
gpt3.5_iter175,topo,topo di campagna,1,1.0,40.0
gpt3.5_iter175,topo,topo d'acqua,2,0.8333333333333334,0.0
gpt3.5_iter175,topo,topo domestico,3,0.6666666666666667,656.0
gpt3.5_iter175,topo,topo selvatico,4,0.5,146.0
gpt3.5_iter175,topo,topo gigante,5,0.3333333333333333,408.0
gpt3.5_iter175,topo,topo di laboratorio,6,0.1666666666666666,2104.0
gpt3.5_iter176,traghetto,traghetto per auto,1,1.0,28.0
gpt3.5_iter176,traghetto,traghetto per passeggeri,2,0.8333333333333334,20.0
gpt3.5_iter176,traghetto,traghetto per biciclette,3,0.6666666666666667,2.0
gpt3.5_iter176,traghetto,traghetto per merci,4,0.5,4.0
gpt3.5_iter176,traghetto,traghetto turistico,5,0.3333333333333333,100.0
gpt3.5_iter176,traghetto,traghetto per animali domestici,6,0.1666666666666666,0.0
gpt3.5_iter177,tram,tranvia,1,1.0,11316.0
gpt3.5_iter177,tram,tram a cavalli,2,0.9,49.0
gpt3.5_iter177,tram,tram a vapore,3,0.8,27.0
gpt3.5_iter177,tram,tram elettrico,4,0.7,668.0
gpt3.5_iter177,tram,tram a cremagliera,5,0.6,22.0
gpt3.5_iter177,tram,tram a funicolare,6,0.5,2.0
gpt3.5_iter177,tram,tram a monorotaia,7,0.4,0.0
gpt3.5_iter177,tram,tram a levitazione magnetica,8,0.3,1.0
gpt3.5_iter177,tram,tram a energia solare,9,0.1999999999999999,2.0
gpt3.5_iter177,tram,tram a idrogeno,10,0.0999999999999999,18.0
gpt3.5_iter178,trattore,trattore agricolo,1,1.0,320.0
gpt3.5_iter178,trattore,trattore da giardino,2,0.9,20.0
gpt3.5_iter178,trattore,trattore forestale,3,0.8,122.0
gpt3.5_iter178,trattore,trattore cingolato,4,0.7,279.0
gpt3.5_iter178,trattore,trattore d'epoca,5,0.6,0.0
gpt3.5_iter178,trattore,trattore da neve,6,0.5,2.0
gpt3.5_iter178,trattore,trattore da miniera,7,0.4,0.0
gpt3.5_iter178,trattore,trattore da cantiere,8,0.3,0.0
gpt3.5_iter178,trattore,trattore da golf,9,0.1999999999999999,0.0
gpt3.5_iter178,trattore,trattore da traino aeroportuale,10,0.0999999999999999,0.0
gpt3.5_iter179,treno,regionale,1,1.0,13865.0
gpt3.5_iter179,treno,intercity,2,0.9230769230769232,11314.0
gpt3.5_iter179,treno,alta velocità,3,0.8461538461538461,1773.0
gpt3.5_iter179,treno,metropolitana,4,0.7692307692307692,22530.0
gpt3.5_iter179,treno,tram,5,0.6923076923076923,42702.0
gpt3.5_iter179,treno,monorotaia,6,0.6153846153846154,3727.0
gpt3.5_iter179,treno,funicolare,7,0.5384615384615384,33302.0
gpt3.5_iter179,treno,trenino turistico,8,0.4615384615384615,91.0
gpt3.5_iter179,treno,treno merci,9,0.3846153846153846,14536.0
gpt3.5_iter179,treno,treno passeggeri,10,0.3076923076923077,150.0
gpt3.5_iter179,treno,treno a vapore,11,0.2307692307692307,80.0
gpt3.5_iter179,treno,treno a levitazione magnetica (maglev),12,0.1538461538461538,0.0
gpt3.5_iter179,treno,treno ad alta velocità ad aria compressa (hyperloop),13,0.0769230769230768,0.0
gpt3.5_iter180,tulipano,tulipano rosso,1,1.0,676.0
gpt3.5_iter180,tulipano,tulipano giallo,2,0.8571428571428572,526.0
gpt3.5_iter180,tulipano,tulipano bianco,3,0.7142857142857143,456.0
gpt3.5_iter180,tulipano,tulipano rosa,4,0.5714285714285714,204.0
gpt3.5_iter180,tulipano,tulipano viola,5,0.4285714285714286,108.0
gpt3.5_iter180,tulipano,tulipano arancione,6,0.2857142857142857,43.0
gpt3.5_iter180,tulipano,tulipano multicolore,7,0.1428571428571429,24.0
gpt3.5_iter181,ulivo,leccino,1,1.0,3694.0
gpt3.5_iter181,ulivo,frantoio,2,0.96875,19538.0
gpt3.5_iter181,ulivo,pendolino,3,0.9375,5446.0
gpt3.5_iter181,ulivo,moraiolo,4,0.90625,1911.0
gpt3.5_iter181,ulivo,coratina,5,0.875,2011.0
gpt3.5_iter181,ulivo,taggiasca,6,0.84375,1887.0
gpt3.5_iter181,ulivo,canino,7,0.8125,24136.0
gpt3.5_iter181,ulivo,maurino,8,0.78125,2061.0
gpt3.5_iter181,ulivo,ascolana,9,0.75,5074.0
gpt3.5_iter181,ulivo,nocellara,10,0.71875,2075.0
gpt3.5_iter181,ulivo,carolea,11,0.6875,555.0
gpt3.5_iter181,ulivo,ogliarola,12,0.65625,1355.0
gpt3.5_iter181,ulivo,ravece,13,0.625,490.0
gpt3.5_iter181,ulivo,casaliva,14,0.59375,511.0
gpt3.5_iter181,ulivo,bosana,15,0.5625,634.0
gpt3.5_iter181,ulivo,picholine,16,0.53125,151.0
gpt3.5_iter181,ulivo,arbequina,17,0.5,229.0
gpt3.5_iter181,ulivo,picual,18,0.46875,144.0
gpt3.5_iter181,ulivo,hojiblanca,19,0.4375,29.0
gpt3.5_iter181,ulivo,manzanilla,20,0.40625,550.0
gpt3.5_iter181,ulivo,koroneiki,21,0.375,106.0
gpt3.5_iter181,ulivo,kalamata,22,0.34375,1226.0
gpt3.5_iter181,ulivo,empeltre,23,0.3125,23.0
gpt3.5_iter181,ulivo,verdial,24,0.28125,12.0
gpt3.5_iter181,ulivo,cornicabra,25,0.25,31.0
gpt3.5_iter181,ulivo,picudo,26,0.21875,31.0
gpt3.5_iter181,ulivo,arbosana,27,0.1875,46.0
gpt3.5_iter181,ulivo,frantoio-moraiolo,28,0.15625,0.0
gpt3.5_iter181,ulivo,frantoio-leccino,29,0.125,0.0
gpt3.5_iter181,ulivo,frantoio-pendolino,30,0.09375,0.0
gpt3.5_iter181,ulivo,frantoio-maurino,31,0.0625,0.0
gpt3.5_iter181,ulivo,frantoio-ascolana,32,0.03125,0.0
gpt3.5_iter182,uovo,gallina,1,1.0,42830.0
gpt3.5_iter182,uovo,struzzo,2,0.9803921568627452,15871.0
gpt3.5_iter182,uovo,anatra,3,0.9607843137254902,35448.0
gpt3.5_iter182,uovo,quaglia,4,0.9411764705882352,22331.0
gpt3.5_iter182,uovo,oca,5,0.9215686274509804,37998.0
gpt3.5_iter182,uovo,fagiano,6,0.9019607843137256,24130.0
gpt3.5_iter182,uovo,pavone,7,0.8823529411764706,39574.0
gpt3.5_iter182,uovo,piccione,8,0.8627450980392157,25380.0
gpt3.5_iter182,uovo,pernice,9,0.8431372549019608,11457.0
gpt3.5_iter182,uovo,tacchino,10,0.8235294117647058,29488.0
gpt3.5_iter182,uovo,cigno,11,0.803921568627451,39038.0
gpt3.5_iter182,uovo,pinguino,12,0.7843137254901961,27086.0
gpt3.5_iter182,uovo,kiwi,13,0.7647058823529411,33352.0
gpt3.5_iter182,uovo,emù,14,0.7450980392156863,917.0
gpt3.5_iter182,uovo,rhea,15,0.7254901960784313,1717.0
gpt3.5_iter182,uovo,tinamou,16,0.7058823529411764,8.0
gpt3.5_iter182,uovo,pettirosso,17,0.6862745098039216,8283.0
gpt3.5_iter182,uovo,colibrì,18,0.6666666666666667,8671.0
gpt3.5_iter182,uovo,gufo,19,0.6470588235294117,43084.0
gpt3.5_iter182,uovo,pellicano,20,0.6274509803921569,6949.0
gpt3.5_iter182,uovo,fenicottero,21,0.607843137254902,14508.0
gpt3.5_iter182,uovo,gabbiano,22,0.5882352941176471,53842.0
gpt3.5_iter182,uovo,albatro,23,0.5686274509803921,1974.0
gpt3.5_iter182,uovo,corvo,24,0.5490196078431373,25647.0
gpt3.5_iter182,uovo,gazza,25,0.5294117647058824,11204.0
gpt3.5_iter182,uovo,merlo,26,0.5098039215686274,21523.0
gpt3.5_iter182,uovo,passero,27,0.4901960784313726,13177.0
gpt3.5_iter182,uovo,cardellino,28,0.4705882352941176,5752.0
gpt3.5_iter182,uovo,fringuello,29,0.4509803921568627,6049.0
gpt3.5_iter182,uovo,canarino,30,0.4313725490196078,14998.0
gpt3.5_iter182,uovo,parrocchetto,31,0.4117647058823529,1292.0
gpt3.5_iter182,uovo,pappagallo,32,0.3921568627450981,28040.0
gpt3.5_iter182,uovo,cocorito,33,0.3725490196078431,348.0
gpt3.5_iter182,uovo,periquito,34,0.3529411764705882,16.0
gpt3.5_iter182,uovo,cacatua,35,0.3333333333333333,1276.0
gpt3.5_iter182,uovo,ara,36,0.3137254901960784,24404.0
gpt3.5_iter182,uovo,pappagallino,38,0.2745098039215686,1612.0
gpt3.5_iter182,uovo,pappagallo ondulato,39,0.2549019607843137,29.0
gpt3.5_iter182,uovo,pappagallo amazzone,40,0.2352941176470588,32.0
gpt3.5_iter182,uovo,pappagallo grigio africano,41,0.2156862745098039,27.0
gpt3.5_iter182,uovo,pappagallo eclettus,42,0.196078431372549,0.0
gpt3.5_iter182,uovo,pappagallo del senegal,43,0.1764705882352941,25.0
gpt3.5_iter182,uovo,pappagallo del sole,44,0.1568627450980392,0.0
gpt3.5_iter182,uovo,pappagallo barraband,45,0.1372549019607842,0.0
gpt3.5_iter182,uovo,pappagallo cenerino,46,0.1176470588235294,210.0
gpt3.5_iter182,uovo,pappagallo testa di prugna,47,0.0980392156862745,0.0
gpt3.5_iter182,uovo,pappagallo testa di ciliegia,48,0.0784313725490196,0.0
gpt3.5_iter182,uovo,pappagallo testa di pesca,49,0.0588235294117647,0.0
gpt3.5_iter182,uovo,pappagallo testa di arancio,50,0.0392156862745097,0.0
gpt3.5_iter182,uovo,p,51,0.0196078431372549,33858.0
gpt3.5_iter183,vaso,vaso da fiori,1,1.0,1475.0
gpt3.5_iter183,vaso,vaso di terracotta,2,0.9743589743589745,36.0
gpt3.5_iter183,vaso,vaso di vetro,3,0.9487179487179488,50.0
gpt3.5_iter183,vaso,vaso di ceramica,4,0.9230769230769232,36.0
gpt3.5_iter183,vaso,vaso di porcellana,5,0.8974358974358975,371.0
gpt3.5_iter183,vaso,vaso di plastica,6,0.8717948717948718,38.0
gpt3.5_iter183,vaso,vaso di metallo,7,0.8461538461538461,20.0
gpt3.5_iter183,vaso,vaso sospeso,8,0.8205128205128205,29.0
gpt3.5_iter183,vaso,vaso a forma di animale,9,0.7948717948717949,6.0
gpt3.5_iter183,vaso,vaso a forma di frutta,10,0.7692307692307692,0.0
gpt3.5_iter183,vaso,vaso a forma di oggetto,11,0.7435897435897436,0.0
gpt3.5_iter183,vaso,vaso da bonsai,12,0.717948717948718,21.0
gpt3.5_iter183,vaso,vaso da orchidea,13,0.6923076923076923,1.0
gpt3.5_iter183,vaso,vaso da cactus,14,0.6666666666666667,0.0
gpt3.5_iter183,vaso,vaso da piante grasse,15,0.641025641025641,0.0
gpt3.5_iter183,vaso,vaso da fiori secchi,16,0.6153846153846154,0.0
gpt3.5_iter183,vaso,vaso da fiori artificiali,17,0.5897435897435898,1.0
gpt3.5_iter183,vaso,vaso da giardino,18,0.5641025641025641,54.0
gpt3.5_iter183,vaso,vaso da interno,19,0.5384615384615384,24.0
gpt3.5_iter183,vaso,vaso da esterno,20,0.5128205128205128,32.0
gpt3.5_iter183,vaso,vaso da balcone,21,0.4871794871794872,20.0
gpt3.5_iter183,vaso,vaso da terrazzo,22,0.4615384615384615,20.0
gpt3.5_iter183,vaso,vaso da parete,23,0.4358974358974359,24.0
gpt3.5_iter183,vaso,vaso da tavolo,24,0.4102564102564102,12.0
gpt3.5_iter183,vaso,vaso da appoggio,25,0.3846153846153846,8.0
gpt3.5_iter183,vaso,vaso da appendere,26,0.3589743589743589,32.0
