,participant,concept,exemplar,rank_order,normed_rank_order
3629,gpt3.5_iter163,taccuino,quaderno con copertina morbida,18,0.48484848484848486
3630,gpt3.5_iter163,taccuino,quaderno con tasca interna,19,0.4545454545454546
3631,gpt3.5_iter163,taccuino,quaderno con chiusura a zip,20,0.4242424242424242
3632,gpt3.5_iter163,taccuino,quaderno con pagine numerate,21,0.3939393939393939
3633,gpt3.5_iter163,taccuino,quaderno con pagine a righe,22,0.36363636363636365
3634,gpt3.5_iter163,taccuino,quaderno con pagine a quadretti,23,0.33333333333333337
3635,gpt3.5_iter163,taccuino,quaderno con pagine a fogli bianchi,24,0.303030303030303
3636,gpt3.5_iter163,taccuino,quaderno con pagine a fogli colorati,25,0.2727272727272727
3637,gpt3.5_iter163,taccuino,quaderno con pagine a tema,26,0.24242424242424243
3638,gpt3.5_iter163,taccuino,quaderno con pagine a righe e quadretti,27,0.21212121212121215
3639,gpt3.5_iter163,taccuino,quaderno con pagine a righe e fogli bianchi,28,0.18181818181818177
3640,gpt3.5_iter163,taccuino,quaderno con pagine a quadretti e fogli bianchi,29,0.1515151515151515
3641,gpt3.5_iter163,taccuino,quaderno con pagine a righe e fogli colorati,30,0.12121212121212122
3642,gpt3.5_iter163,taccuino,quaderno con pagine a quadretti e fogli colorati,31,0.09090909090909094
3643,gpt3.5_iter163,taccuino,quaderno con pagine a righe e a quadretti,32,0.06060606060606055
3644,gpt3.5_iter163,taccuino,quaderno con pag,33,0.030303030303030276
3645,gpt3.5_iter164,tagliere,legno,1,1.0
3646,gpt3.5_iter164,tagliere,plastica,2,0.8
3647,gpt3.5_iter164,tagliere,vetro,3,0.6
3648,gpt3.5_iter164,tagliere,marmo,4,0.4
3649,gpt3.5_iter164,tagliere,bambù,5,0.19999999999999996
3650,gpt3.5_iter165,tappeto,persiano,1,1.0
3651,gpt3.5_iter165,tappeto,orientale,2,0.9811320754716981
3652,gpt3.5_iter165,tappeto,moderno,3,0.9622641509433962
3653,gpt3.5_iter165,tappeto,kilim,4,0.9433962264150944
3654,gpt3.5_iter165,tappeto,berbero,5,0.9245283018867925
3655,gpt3.5_iter165,tappeto,shaggy,6,0.9056603773584906
3656,gpt3.5_iter165,tappeto,tibetano,7,0.8867924528301887
3657,gpt3.5_iter165,tappeto,sisal,8,0.8679245283018868
3658,gpt3.5_iter165,tappeto,morbido,9,0.8490566037735849
3659,gpt3.5_iter165,tappeto,intrecciato,10,0.8301886792452831
3660,gpt3.5_iter165,tappeto,a pelo corto,11,0.8113207547169812
3661,gpt3.5_iter165,tappeto,a pelo lungo,12,0.7924528301886793
3662,gpt3.5_iter165,tappeto,a righe,13,0.7735849056603774
3663,gpt3.5_iter165,tappeto,a quadri,14,0.7547169811320755
3664,gpt3.5_iter165,tappeto,a motivi geometrici,15,0.7358490566037736
3665,gpt3.5_iter165,tappeto,a tinta unita,16,0.7169811320754718
3666,gpt3.5_iter165,tappeto,a tema floreale,17,0.6981132075471699
3667,gpt3.5_iter165,tappeto,a tema marino,18,0.679245283018868
3668,gpt3.5_iter165,tappeto,a tema etnico,19,0.6603773584905661
3669,gpt3.5_iter165,tappeto,a tema infantile,20,0.6415094339622642
3670,gpt3.5_iter165,tappeto,a tema natalizio,21,0.6226415094339622
3671,gpt3.5_iter165,tappeto,a tema vintage,22,0.6037735849056604
3672,gpt3.5_iter165,tappeto,a tema country,23,0.5849056603773585
3673,gpt3.5_iter165,tappeto,a tema urbano,24,0.5660377358490566
3674,gpt3.5_iter165,tappeto,a tema astratto,25,0.5471698113207547
3675,gpt3.5_iter165,tappeto,a tema geometrico,26,0.5283018867924528
3676,gpt3.5_iter165,tappeto,a tema tribale,27,0.5094339622641509
3677,gpt3.5_iter165,tappeto,a tema orientale,28,0.49056603773584906
3678,gpt3.5_iter165,tappeto,a tema moderno,29,0.4716981132075472
3679,gpt3.5_iter165,tappeto,a tema classico,30,0.4528301886792453
3680,gpt3.5_iter165,tappeto,a tema minimalista,31,0.4339622641509434
3681,gpt3.5_iter165,tappeto,a tema boho,32,0.41509433962264153
3682,gpt3.5_iter165,tappeto,a tema scandinavo,33,0.39622641509433965
3683,gpt3.5_iter165,tappeto,a tema mediterraneo,34,0.37735849056603776
3684,gpt3.5_iter165,tappeto,a tema rustico,35,0.3584905660377359
3685,gpt3.5_iter165,tappeto,a tema industriale,36,0.339622641509434
3686,gpt3.5_iter165,tappeto,a tema retrò,37,0.3207547169811321
3687,gpt3.5_iter165,tappeto,a tema glamour,38,0.30188679245283023
3688,gpt3.5_iter165,tappeto,a tema ecologico,39,0.28301886792452835
3689,gpt3.5_iter165,tappeto,a tema futuristico,40,0.26415094339622647
3690,gpt3.5_iter165,tappeto,a tema romantico,41,0.24528301886792447
3691,gpt3.5_iter165,tappeto,a tema sportivo,42,0.2264150943396226
3692,gpt3.5_iter165,tappeto,a tema musicale,43,0.2075471698113207
3693,gpt3.5_iter165,tappeto,a tema artistico,44,0.18867924528301883
3694,gpt3.5_iter165,tappeto,a tema cinematografico,45,0.16981132075471694
3695,gpt3.5_iter165,tappeto,a tema letterario,46,0.15094339622641506
3696,gpt3.5_iter165,tappeto,a tema culinario,47,0.13207547169811318
3697,gpt3.5_iter165,tappeto,a tema tecnologico,48,0.1132075471698113
3698,gpt3.5_iter165,tappeto,a tema scientifico,49,0.09433962264150941
3699,gpt3.5_iter165,tappeto,a tema astronomico,50,0.07547169811320753
3700,gpt3.5_iter165,tappeto,a tema botanico,51,0.05660377358490565
3701,gpt3.5_iter165,tappeto,a tema animale,52,0.037735849056603765
3702,gpt3.5_iter165,tappeto,,53,0.018867924528301883
3703,gpt3.5_iter166,tavolo,tavolo da pranzo,1,1.0
3704,gpt3.5_iter166,tavolo,tavolo da cucina,2,0.9
3705,gpt3.5_iter166,tavolo,tavolino da caffè,3,0.8
3706,gpt3.5_iter166,tavolo,tavolo da lavoro,4,0.7
3707,gpt3.5_iter166,tavolo,tavolo da gioco,5,0.6
3708,gpt3.5_iter166,tavolo,tavolo da esterno,6,0.5
3709,gpt3.5_iter166,tavolo,tavolo da conferenza,7,0.4
3710,gpt3.5_iter166,tavolo,tavolo da studio,8,0.30000000000000004
3711,gpt3.5_iter166,tavolo,tavolo da bar,9,0.19999999999999996
3712,gpt3.5_iter166,tavolo,tavolo da campeggio,10,0.09999999999999998
3713,gpt3.5_iter167,teglia,teglia per pizza,1,1.0
3714,gpt3.5_iter167,teglia,teglia per biscotti,2,0.9
3715,gpt3.5_iter167,teglia,teglia per torte,3,0.8
3716,gpt3.5_iter167,teglia,teglia per lasagne,4,0.7
3717,gpt3.5_iter167,teglia,teglia per focaccine,5,0.6
3718,gpt3.5_iter167,teglia,teglia per crostate,6,0.5
3719,gpt3.5_iter167,teglia,teglia per quiche,7,0.4
3720,gpt3.5_iter167,teglia,teglia per muffin,8,0.30000000000000004
3721,gpt3.5_iter167,teglia,teglia per brownies,9,0.19999999999999996
3722,gpt3.5_iter167,teglia,teglia per pane,10,0.09999999999999998
3723,gpt3.5_iter168,televisione,led,1,1.0
3724,gpt3.5_iter168,televisione,lcd,2,0.9
3725,gpt3.5_iter168,televisione,plasma,3,0.8
3726,gpt3.5_iter168,televisione,proiettore,4,0.7
3727,gpt3.5_iter168,televisione,smart tv,5,0.6
3728,gpt3.5_iter168,televisione,3d tv,6,0.5
3729,gpt3.5_iter168,televisione,televisore portatile,7,0.4
3730,gpt3.5_iter168,televisione,televisore a schermo curvo,8,0.30000000000000004
3731,gpt3.5_iter168,televisione,televisore a schermo piatto,9,0.19999999999999996
3732,gpt3.5_iter168,televisione,televisore a tubo catodico,10,0.09999999999999998
3733,gpt3.5_iter169,temperino,matita,1,1.0
3734,gpt3.5_iter169,temperino,matitone,2,0.8333333333333334
3735,gpt3.5_iter169,temperino,pastello,3,0.6666666666666667
3736,gpt3.5_iter169,temperino,carboncino,4,0.5
3737,gpt3.5_iter169,temperino,gessetto,5,0.33333333333333337
3738,gpt3.5_iter169,temperino,pennarello,6,0.16666666666666663
3739,gpt3.5_iter170,tenda,tenda da sole,1,1.0
3740,gpt3.5_iter170,tenda,tenda da campeggio,2,0.9
3741,gpt3.5_iter170,tenda,tenda per interni,3,0.8
3742,gpt3.5_iter170,tenda,tenda oscurante,4,0.7
3743,gpt3.5_iter170,tenda,tenda a rullo,5,0.6
3744,gpt3.5_iter170,tenda,tenda a pannello,6,0.5
3745,gpt3.5_iter170,tenda,tenda veneziana,7,0.4
3746,gpt3.5_iter170,tenda,tenda a pacchetto,8,0.30000000000000004
3747,gpt3.5_iter170,tenda,tenda a vetro,9,0.19999999999999996
3748,gpt3.5_iter170,tenda,tenda a zanzariera,10,0.09999999999999998
3749,gpt3.5_iter171,terrazzo,marmo,1,1.0
3750,gpt3.5_iter171,terrazzo,granito,2,0.875
3751,gpt3.5_iter171,terrazzo,travertino,3,0.75
3752,gpt3.5_iter171,terrazzo,ardesia,4,0.625
3753,gpt3.5_iter171,terrazzo,cemento,5,0.5
3754,gpt3.5_iter171,terrazzo,pietra naturale,6,0.375
3755,gpt3.5_iter171,terrazzo,quarzo,7,0.25
3756,gpt3.5_iter171,terrazzo,gres porcellanato,8,0.125
3757,gpt3.5_iter172,testa,cranio,1,1.0
3758,gpt3.5_iter172,testa,cervello,2,0.9
3759,gpt3.5_iter172,testa,occhi,3,0.8
3760,gpt3.5_iter172,testa,naso,4,0.7
3761,gpt3.5_iter172,testa,bocca,5,0.6
3762,gpt3.5_iter172,testa,orecchie,6,0.5
3763,gpt3.5_iter172,testa,capelli,7,0.4
3764,gpt3.5_iter172,testa,fronte,8,0.30000000000000004
3765,gpt3.5_iter172,testa,guance,9,0.19999999999999996
3766,gpt3.5_iter172,testa,mento,10,0.09999999999999998
3767,gpt3.5_iter173,tetto,tegole,1,1.0
3768,gpt3.5_iter173,tetto,coppi,2,0.8888888888888888
3769,gpt3.5_iter173,tetto,lamiera,3,0.7777777777777778
3770,gpt3.5_iter173,tetto,paglia,4,0.6666666666666667
3771,gpt3.5_iter173,tetto,legno,5,0.5555555555555556
3772,gpt3.5_iter173,tetto,ardesia,6,0.4444444444444444
3773,gpt3.5_iter173,tetto,cemento,7,0.33333333333333337
3774,gpt3.5_iter173,tetto,vetro,8,0.2222222222222222
3775,gpt3.5_iter173,tetto,plastica,9,0.11111111111111116
3776,gpt3.5_iter174,tigre,tigre di bengala,1,1.0
3777,gpt3.5_iter174,tigre,tigre siberiana,2,0.9
3778,gpt3.5_iter174,tigre,tigre del caspio,3,0.8
3779,gpt3.5_iter174,tigre,tigre di sumatra,4,0.7
3780,gpt3.5_iter174,tigre,tigre di indocina,5,0.6
3781,gpt3.5_iter174,tigre,tigre di amur,6,0.5
3782,gpt3.5_iter174,tigre,tigre di malacca,7,0.4
3783,gpt3.5_iter174,tigre,tigre di cina meridionale,8,0.30000000000000004
3784,gpt3.5_iter174,tigre,tigre di java,9,0.19999999999999996
3785,gpt3.5_iter174,tigre,tigre di bali,10,0.09999999999999998
3786,gpt3.5_iter175,topo,topo di campagna,1,1.0
3787,gpt3.5_iter175,topo,topo d'acqua,2,0.8333333333333334
3788,gpt3.5_iter175,topo,topo domestico,3,0.6666666666666667
3789,gpt3.5_iter175,topo,topo selvatico,4,0.5
3790,gpt3.5_iter175,topo,topo gigante,5,0.33333333333333337
3791,gpt3.5_iter175,topo,topo di laboratorio,6,0.16666666666666663
3792,gpt3.5_iter176,traghetto,traghetto per auto,1,1.0
3793,gpt3.5_iter176,traghetto,traghetto per passeggeri,2,0.8333333333333334
3794,gpt3.5_iter176,traghetto,traghetto per biciclette,3,0.6666666666666667
3795,gpt3.5_iter176,traghetto,traghetto per merci,4,0.5
3796,gpt3.5_iter176,traghetto,traghetto turistico,5,0.33333333333333337
3797,gpt3.5_iter176,traghetto,traghetto per animali domestici,6,0.16666666666666663
3798,gpt3.5_iter177,tram,tranvia,1,1.0
3799,gpt3.5_iter177,tram,tram a cavalli,2,0.9
3800,gpt3.5_iter177,tram,tram a vapore,3,0.8
3801,gpt3.5_iter177,tram,tram elettrico,4,0.7
3802,gpt3.5_iter177,tram,tram a cremagliera,5,0.6
3803,gpt3.5_iter177,tram,tram a funicolare,6,0.5
3804,gpt3.5_iter177,tram,tram a monorotaia,7,0.4
3805,gpt3.5_iter177,tram,tram a levitazione magnetica,8,0.30000000000000004
3806,gpt3.5_iter177,tram,tram a energia solare,9,0.19999999999999996
3807,gpt3.5_iter177,tram,tram a idrogeno,10,0.09999999999999998
3808,gpt3.5_iter178,trattore,trattore agricolo,1,1.0
3809,gpt3.5_iter178,trattore,trattore da giardino,2,0.9
3810,gpt3.5_iter178,trattore,trattore forestale,3,0.8
3811,gpt3.5_iter178,trattore,trattore cingolato,4,0.7
3812,gpt3.5_iter178,trattore,trattore d'epoca,5,0.6
3813,gpt3.5_iter178,trattore,trattore da neve,6,0.5
3814,gpt3.5_iter178,trattore,trattore da miniera,7,0.4
3815,gpt3.5_iter178,trattore,trattore da cantiere,8,0.30000000000000004
3816,gpt3.5_iter178,trattore,trattore da golf,9,0.19999999999999996
3817,gpt3.5_iter178,trattore,trattore da traino aeroportuale,10,0.09999999999999998
3818,gpt3.5_iter179,treno,regionale,1,1.0
3819,gpt3.5_iter179,treno,intercity,2,0.9230769230769231
3820,gpt3.5_iter179,treno,alta velocità,3,0.8461538461538461
3821,gpt3.5_iter179,treno,metropolitana,4,0.7692307692307692
3822,gpt3.5_iter179,treno,tram,5,0.6923076923076923
3823,gpt3.5_iter179,treno,monorotaia,6,0.6153846153846154
3824,gpt3.5_iter179,treno,funicolare,7,0.5384615384615384
3825,gpt3.5_iter179,treno,trenino turistico,8,0.46153846153846156
3826,gpt3.5_iter179,treno,treno merci,9,0.3846153846153846
3827,gpt3.5_iter179,treno,treno passeggeri,10,0.3076923076923077
3828,gpt3.5_iter179,treno,treno a vapore,11,0.23076923076923073
3829,gpt3.5_iter179,treno,treno a levitazione magnetica (maglev),12,0.15384615384615385
3830,gpt3.5_iter179,treno,treno ad alta velocità ad aria compressa (hyperloop),13,0.07692307692307687
3831,gpt3.5_iter180,tulipano,tulipano rosso,1,1.0
3832,gpt3.5_iter180,tulipano,tulipano giallo,2,0.8571428571428572
3833,gpt3.5_iter180,tulipano,tulipano bianco,3,0.7142857142857143
3834,gpt3.5_iter180,tulipano,tulipano rosa,4,0.5714285714285714
3835,gpt3.5_iter180,tulipano,tulipano viola,5,0.4285714285714286
3836,gpt3.5_iter180,tulipano,tulipano arancione,6,0.2857142857142857
3837,gpt3.5_iter180,tulipano,tulipano multicolore,7,0.1428571428571429
3838,gpt3.5_iter181,ulivo,leccino,1,1.0
3839,gpt3.5_iter181,ulivo,frantoio,2,0.96875
3840,gpt3.5_iter181,ulivo,pendolino,3,0.9375
3841,gpt3.5_iter181,ulivo,moraiolo,4,0.90625
3842,gpt3.5_iter181,ulivo,coratina,5,0.875
3843,gpt3.5_iter181,ulivo,taggiasca,6,0.84375
3844,gpt3.5_iter181,ulivo,canino,7,0.8125
3845,gpt3.5_iter181,ulivo,maurino,8,0.78125
3846,gpt3.5_iter181,ulivo,ascolana,9,0.75
3847,gpt3.5_iter181,ulivo,nocellara,10,0.71875
3848,gpt3.5_iter181,ulivo,carolea,11,0.6875
3849,gpt3.5_iter181,ulivo,ogliarola,12,0.65625
3850,gpt3.5_iter181,ulivo,ravece,13,0.625
3851,gpt3.5_iter181,ulivo,casaliva,14,0.59375
3852,gpt3.5_iter181,ulivo,bosana,15,0.5625
3853,gpt3.5_iter181,ulivo,picholine,16,0.53125
3854,gpt3.5_iter181,ulivo,arbequina,17,0.5
3855,gpt3.5_iter181,ulivo,picual,18,0.46875
3856,gpt3.5_iter181,ulivo,hojiblanca,19,0.4375
3857,gpt3.5_iter181,ulivo,manzanilla,20,0.40625
3858,gpt3.5_iter181,ulivo,koroneiki,21,0.375
3859,gpt3.5_iter181,ulivo,kalamata,22,0.34375
3860,gpt3.5_iter181,ulivo,empeltre,23,0.3125
3861,gpt3.5_iter181,ulivo,verdial,24,0.28125
3862,gpt3.5_iter181,ulivo,cornicabra,25,0.25
3863,gpt3.5_iter181,ulivo,picudo,26,0.21875
3864,gpt3.5_iter181,ulivo,arbosana,27,0.1875
3865,gpt3.5_iter181,ulivo,frantoio-moraiolo,28,0.15625
3866,gpt3.5_iter181,ulivo,frantoio-leccino,29,0.125
3867,gpt3.5_iter181,ulivo,frantoio-pendolino,30,0.09375
3868,gpt3.5_iter181,ulivo,frantoio-maurino,31,0.0625
3869,gpt3.5_iter181,ulivo,frantoio-ascolana,32,0.03125
3870,gpt3.5_iter182,uovo,gallina,1,1.0
3871,gpt3.5_iter182,uovo,struzzo,2,0.9803921568627451
3872,gpt3.5_iter182,uovo,anatra,3,0.9607843137254902
3873,gpt3.5_iter182,uovo,quaglia,4,0.9411764705882353
3874,gpt3.5_iter182,uovo,oca,5,0.9215686274509804
3875,gpt3.5_iter182,uovo,fagiano,6,0.9019607843137255
3876,gpt3.5_iter182,uovo,pavone,7,0.8823529411764706
3877,gpt3.5_iter182,uovo,piccione,8,0.8627450980392157
3878,gpt3.5_iter182,uovo,pernice,9,0.8431372549019608
3879,gpt3.5_iter182,uovo,tacchino,10,0.8235294117647058
3880,gpt3.5_iter182,uovo,cigno,11,0.803921568627451
3881,gpt3.5_iter182,uovo,pinguino,12,0.7843137254901961
3882,gpt3.5_iter182,uovo,kiwi,13,0.7647058823529411
3883,gpt3.5_iter182,uovo,emù,14,0.7450980392156863
3884,gpt3.5_iter182,uovo,rhea,15,0.7254901960784313
3885,gpt3.5_iter182,uovo,tinamou,16,0.7058823529411764
3886,gpt3.5_iter182,uovo,pettirosso,17,0.6862745098039216
3887,gpt3.5_iter182,uovo,colibrì,18,0.6666666666666667
3888,gpt3.5_iter182,uovo,gufo,19,0.6470588235294117
3889,gpt3.5_iter182,uovo,pellicano,20,0.6274509803921569
3890,gpt3.5_iter182,uovo,fenicottero,21,0.607843137254902
3891,gpt3.5_iter182,uovo,gabbiano,22,0.5882352941176471
3892,gpt3.5_iter182,uovo,albatro,23,0.5686274509803921
3893,gpt3.5_iter182,uovo,corvo,24,0.5490196078431373
3894,gpt3.5_iter182,uovo,gazza,25,0.5294117647058824
3895,gpt3.5_iter182,uovo,merlo,26,0.5098039215686274
3896,gpt3.5_iter182,uovo,passero,27,0.4901960784313726
3897,gpt3.5_iter182,uovo,cardellino,28,0.47058823529411764
3898,gpt3.5_iter182,uovo,fringuello,29,0.4509803921568627
3899,gpt3.5_iter182,uovo,canarino,30,0.43137254901960786
3900,gpt3.5_iter182,uovo,parrocchetto,31,0.4117647058823529
3901,gpt3.5_iter182,uovo,pappagallo,32,0.3921568627450981
3902,gpt3.5_iter182,uovo,cocorito,33,0.37254901960784315
3903,gpt3.5_iter182,uovo,periquito,34,0.3529411764705882
3904,gpt3.5_iter182,uovo,cacatua,35,0.33333333333333337
3905,gpt3.5_iter182,uovo,ara,36,0.3137254901960784
3907,gpt3.5_iter182,uovo,pappagallino,38,0.27450980392156865
3908,gpt3.5_iter182,uovo,pappagallo ondulato,39,0.2549019607843137
3909,gpt3.5_iter182,uovo,pappagallo amazzone,40,0.23529411764705888
3910,gpt3.5_iter182,uovo,pappagallo grigio africano,41,0.21568627450980393
3911,gpt3.5_iter182,uovo,pappagallo eclettus,42,0.196078431372549
3912,gpt3.5_iter182,uovo,pappagallo del senegal,43,0.17647058823529416
3913,gpt3.5_iter182,uovo,pappagallo del sole,44,0.1568627450980392
3914,gpt3.5_iter182,uovo,pappagallo barraband,45,0.13725490196078427
3915,gpt3.5_iter182,uovo,pappagallo cenerino,46,0.11764705882352944
3916,gpt3.5_iter182,uovo,pappagallo testa di prugna,47,0.0980392156862745
3917,gpt3.5_iter182,uovo,pappagallo testa di ciliegia,48,0.07843137254901966
3918,gpt3.5_iter182,uovo,pappagallo testa di pesca,49,0.05882352941176472
3919,gpt3.5_iter182,uovo,pappagallo testa di arancio,50,0.039215686274509776
3920,gpt3.5_iter182,uovo,p,51,0.019607843137254943
3921,gpt3.5_iter183,vaso,vaso da fiori,1,1.0
3922,gpt3.5_iter183,vaso,vaso di terracotta,2,0.9743589743589743
3923,gpt3.5_iter183,vaso,vaso di vetro,3,0.9487179487179487
3924,gpt3.5_iter183,vaso,vaso di ceramica,4,0.9230769230769231
3925,gpt3.5_iter183,vaso,vaso di porcellana,5,0.8974358974358975
3926,gpt3.5_iter183,vaso,vaso di plastica,6,0.8717948717948718
3927,gpt3.5_iter183,vaso,vaso di metallo,7,0.8461538461538461
3928,gpt3.5_iter183,vaso,vaso sospeso,8,0.8205128205128205
3929,gpt3.5_iter183,vaso,vaso a forma di animale,9,0.7948717948717949
3930,gpt3.5_iter183,vaso,vaso a forma di frutta,10,0.7692307692307692
3931,gpt3.5_iter183,vaso,vaso a forma di oggetto,11,0.7435897435897436
3932,gpt3.5_iter183,vaso,vaso da bonsai,12,0.717948717948718
3933,gpt3.5_iter183,vaso,vaso da orchidea,13,0.6923076923076923
3934,gpt3.5_iter183,vaso,vaso da cactus,14,0.6666666666666667
3935,gpt3.5_iter183,vaso,vaso da piante grasse,15,0.641025641025641
3936,gpt3.5_iter183,vaso,vaso da fiori secchi,16,0.6153846153846154
3937,gpt3.5_iter183,vaso,vaso da fiori artificiali,17,0.5897435897435898
3938,gpt3.5_iter183,vaso,vaso da giardino,18,0.5641025641025641
3939,gpt3.5_iter183,vaso,vaso da interno,19,0.5384615384615384
3940,gpt3.5_iter183,vaso,vaso da esterno,20,0.5128205128205128
3941,gpt3.5_iter183,vaso,vaso da balcone,21,0.4871794871794872
3942,gpt3.5_iter183,vaso,vaso da terrazzo,22,0.46153846153846156
3943,gpt3.5_iter183,vaso,vaso da parete,23,0.4358974358974359
3944,gpt3.5_iter183,vaso,vaso da tavolo,24,0.41025641025641024
3945,gpt3.5_iter183,vaso,vaso da appoggio,25,0.3846153846153846
3946,gpt3.5_iter183,vaso,vaso da appendere,26,0.3589743589743589
3947,gpt3.5_iter183,vaso,vaso da colonna,27,0.33333333333333337
3948,gpt3.5_iter183,vaso,vaso da pavimento,28,0.3076923076923077
3949,gpt3.5_iter183,vaso,vaso da scrivania,29,0.28205128205128205
3950,gpt3.5_iter183,vaso,vaso da comodino,30,0.2564102564102564
3951,gpt3.5_iter183,vaso,vaso da bagno,31,0.23076923076923073
3952,gpt3.5_iter183,vaso,vaso da cucina,32,0.20512820512820518
3953,gpt3.5_iter183,vaso,vaso da salotto,33,0.17948717948717952
3954,gpt3.5_iter183,vaso,vaso da ufficio,34,0.15384615384615385
3955,gpt3.5_iter183,vaso,vaso da negozio,35,0.1282051282051282
3956,gpt3.5_iter183,vaso,vaso da regalo,36,0.10256410256410253
3957,gpt3.5_iter183,vaso,vaso da matrimonio,37,0.07692307692307687
3958,gpt3.5_iter183,vaso,vaso da compleanno,38,0.05128205128205132
3959,gpt3.5_iter183,vaso,vaso da n,39,0.02564102564102566
3960,gpt3.5_iter184,verdura,carota,1,1.0
3961,gpt3.5_iter184,verdura,pomodoro,2,0.9864864864864865
3962,gpt3.5_iter184,verdura,cetriolo,3,0.972972972972973
3963,gpt3.5_iter184,verdura,zucchina,4,0.9594594594594594
3964,gpt3.5_iter184,verdura,peperone,5,0.9459459459459459
3965,gpt3.5_iter184,verdura,melanzana,6,0.9324324324324325
3966,gpt3.5_iter184,verdura,lattuga,7,0.9189189189189189
3967,gpt3.5_iter184,verdura,spinaci,8,0.9054054054054054
3968,gpt3.5_iter184,verdura,cavolo,9,0.8918918918918919
3969,gpt3.5_iter184,verdura,broccolo,10,0.8783783783783784
3970,gpt3.5_iter184,verdura,sedano,11,0.8648648648648649
3971,gpt3.5_iter184,verdura,cipolla,12,0.8513513513513513
3972,gpt3.5_iter184,verdura,aglio,13,0.8378378378378378
3973,gpt3.5_iter184,verdura,patata,14,0.8243243243243243
3974,gpt3.5_iter184,verdura,zucca,15,0.8108108108108107
3975,gpt3.5_iter184,verdura,fagiolini,16,0.7972972972972973
3976,gpt3.5_iter184,verdura,piselli,17,0.7837837837837838
3977,gpt3.5_iter184,verdura,rapa,18,0.7702702702702703
3978,gpt3.5_iter184,verdura,radicchio,19,0.7567567567567568
3979,gpt3.5_iter184,verdura,cavolfiore,20,0.7432432432432432
3980,gpt3.5_iter184,verdura,peperoncino,21,0.7297297297297297
3981,gpt3.5_iter184,verdura,porro,22,0.7162162162162162
3982,gpt3.5_iter184,verdura,prezzemolo,23,0.7027027027027026
3983,gpt3.5_iter184,verdura,basilico,24,0.6891891891891893
3984,gpt3.5_iter184,verdura,timo,25,0.6756756756756757
3985,gpt3.5_iter184,verdura,rosmarino,26,0.6621621621621622
3986,gpt3.5_iter184,verdura,origano,27,0.6486486486486487
