category,category_ita,concept,concept_exemplar,exemplar,count,min_rank,max_rank,mean_rank,first_occurrence,dominance,participant_concept,availability,asb_freq
stationery,cancelleria,temperino,TEMPERINO_temperino con forbici,con forbici,1,18,18,18.0,0.0,1.0,1,0.10026,
stationery,cancelleria,temperino,TEMPERINO_temperino con apriscat,con apriscat,1,19,19,19.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda da sole,da sole,1,1,1,1.0,1.0,1.0,1,1.0,
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda da camera da letto,da camera da letto,1,2,2,2.0,0.0,1.0,1,0.10026,27.0
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda da doccia,da doccia,1,3,3,3.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda da sole da balcone,da sole da balcone,1,4,4,4.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda da campeggio,da campeggio,1,5,5,5.0,0.0,1.0,1,0.10026,162.0
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda da sole da giardino,da sole da giardino,1,6,6,6.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda luminosa,luminosa,1,7,7,7.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda da proiezione,da proiezione,1,8,8,8.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda da finestra,da finestra,1,9,9,9.0,0.0,1.0,1,0.10026,52.0
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda parasole per auto,parasole per auto,1,10,10,10.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda tendone,tendone,1,11,11,11.0,0.0,1.0,1,0.10026,18339.0
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda da spiaggia,da spiaggia,1,12,12,12.0,0.0,1.0,1,0.10026,681.0
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda per animali domestici,per animali domestici,1,13,13,13.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda da palco,da palco,1,14,14,14.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda per party,per party,1,15,15,15.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda da sole per piscina,da sole per piscina,1,16,16,16.0,0.0,1.0,1,0.10026,
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda da surf,da surf,1,17,17,17.0,0.0,1.0,1,0.10026,66.0
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda da pesca,da pesca,1,18,18,18.0,0.0,1.0,1,0.10026,576.0
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda da caccia,da caccia,1,19,19,19.0,0.0,1.0,1,0.10026,33.0
furnishings/fittings,arredamenti/accessori,tenda,TENDA_tenda da sole per barbecue,da sole per barbecue,1,20,20,20.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,terrazzo,TERRAZZO_terrazzo con giardino,con giardino,1,1,1,1.0,1.0,1.0,1,1.0,
housing buildings,edifici residenziali,terrazzo,TERRAZZO_terrazzo solarium,solarium,1,2,2,2.0,0.0,1.0,1,0.10026,30036.0
housing buildings,edifici residenziali,terrazzo,TERRAZZO_terrazzo panoramico,panoramico,1,3,3,3.0,0.0,1.0,1,0.10026,39910.0
housing buildings,edifici residenziali,terrazzo,TERRAZZO_terrazzo a livello,a livello,1,4,4,4.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,terrazzo,TERRAZZO_terrazzo pensile,pensile,1,5,5,5.0,0.0,1.0,1,0.10026,17688.0
housing buildings,edifici residenziali,terrazzo,TERRAZZO_terrazzo condominiale,condominiale,1,6,6,6.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,terrazzo,TERRAZZO_terrazzo privato,privato,1,7,7,7.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,terrazzo,TERRAZZO_terrazzo con pergolato,con pergolato,1,8,8,8.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,terrazzo,TERRAZZO_terrazzo con vasca idromassaggio,con vasca idromassaggio,1,9,9,9.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,terrazzo,TERRAZZO_terrazzo con barbecue,con barbecue,1,10,10,10.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,terrazzo,TERRAZZO_terrazzo con camino,con camino,1,11,11,11.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,terrazzo,TERRAZZO_terrazzo con veranda,con veranda,1,12,12,12.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,terrazzo,TERRAZZO_terrazzo con piscina,con piscina,1,13,13,13.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,terrazzo,TERRAZZO_terrazzo con area relax,con area relax,1,14,14,14.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,terrazzo,TERRAZZO_terrazzo con fioriere,con fioriere,1,15,15,15.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,terrazzo,TERRAZZO_terrazzo con tende da sole,con tende da sole,1,16,16,16.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,terrazzo,TERRAZZO_terrazzo con arredamento da esterno,con arredamento da esterno,1,17,17,17.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,terrazzo,TERRAZZO_terrazzo con illumin,con illumin,1,18,18,18.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,testa,TESTA_testa umana,umana,1,1,1,1.0,1.0,1.0,1,1.0,30884.0
body parts,parti del corpo,testa,TESTA_testa di animale,di animale,1,2,2,2.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,testa,TESTA_testa di manichino,di manichino,1,3,3,3.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,testa,TESTA_testa di statua,di statua,1,4,4,4.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,testa,TESTA_testa di bambola,di bambola,1,5,5,5.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,testa,TESTA_testa di cuscino,di cuscino,1,6,6,6.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,testa,TESTA_testa di lettura,di lettura,1,7,7,7.0,0.0,1.0,1,0.10026,31.0
body parts,parti del corpo,testa,TESTA_testa d'arietre,d'arietre,1,8,8,8.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,testa,TESTA_testa di modello,di modello,1,9,9,9.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,testa,TESTA_testa di pinocchio,di pinocchio,1,10,10,10.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,testa,TESTA_testa di trottola,di trottola,1,11,11,11.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,testa,TESTA_testa di morto,di morto,1,12,12,12.0,0.0,1.0,1,0.10026,27.0
body parts,parti del corpo,testa,TESTA_testa di gomma,di gomma,1,13,13,13.0,0.0,1.0,1,0.10026,
body parts,parti del corpo,testa,TESTA_testa di palla,di palla,1,14,14,14.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,tetto,TETTO_tetto piano,piano,1,1,1,1.0,1.0,1.0,1,1.0,39310.0
housing buildings,edifici residenziali,tetto,TETTO_tetto a falde,a falde,1,2,2,2.0,0.0,1.0,1,0.10026,37.0
housing buildings,edifici residenziali,tetto,TETTO_tetto a padiglione,a padiglione,1,3,3,3.0,0.0,1.0,1,0.10026,32.0
housing buildings,edifici residenziali,tetto,TETTO_tetto a capanna,a capanna,1,4,4,4.0,0.0,1.0,1,0.10026,75.0
housing buildings,edifici residenziali,tetto,TETTO_tetto a spioventi,a spioventi,1,5,5,5.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,tetto,TETTO_tetto a shed,a shed,1,6,6,6.0,0.0,1.0,1,0.10026,22.0
housing buildings,edifici residenziali,tetto,TETTO_tetto verde,verde,1,7,7,7.0,0.0,1.0,1,0.10026,26252.0
housing buildings,edifici residenziali,tetto,TETTO_tetto piatto,piatto,1,8,8,8.0,0.0,1.0,1,0.10026,31104.0
housing buildings,edifici residenziali,tetto,TETTO_tetto a volta,a volta,1,9,9,9.0,0.0,1.0,1,0.10026,333.0
housing buildings,edifici residenziali,tetto,TETTO_tetto a cupola,a cupola,1,10,10,10.0,0.0,1.0,1,0.10026,55.0
housing buildings,edifici residenziali,tetto,TETTO_tetto a mansarda,a mansarda,1,11,11,11.0,0.0,1.0,1,0.10026,26.0
housing buildings,edifici residenziali,tetto,TETTO_tetto in legno,in legno,1,12,12,12.0,0.0,1.0,1,0.10026,210.0
housing buildings,edifici residenziali,tetto,TETTO_tetto in acciaio,in acciaio,1,13,13,13.0,0.0,1.0,1,0.10026,1601.0
housing buildings,edifici residenziali,tetto,TETTO_tetto in rame,in rame,1,14,14,14.0,0.0,1.0,1,0.10026,288.0
housing buildings,edifici residenziali,tetto,TETTO_tetto in tegole,in tegole,1,15,15,15.0,0.0,1.0,1,0.10026,48.0
housing buildings,edifici residenziali,tetto,TETTO_tetto in membrana,in membrana,1,16,16,16.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,tetto,TETTO_tetto in calcestruzzo,in calcestruzzo,1,17,17,17.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,tetto,TETTO_tetto in paglia,in paglia,1,18,18,18.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,tetto,TETTO_tetto in tela,in tela,1,19,19,19.0,0.0,1.0,1,0.10026,
housing buildings,edifici residenziali,tetto,TETTO_tetto in vetro,in vetro,1,20,20,20.0,0.0,1.0,1,0.10026,637.0
animals,animali,tigre,TIGRE_tigre del bengala,del bengala,1,1,1,1.0,1.0,1.0,1,1.0,70.0
animals,animali,tigre,TIGRE_tigre siberiana,siberiana,1,2,2,2.0,0.0,1.0,1,0.10026,6697.0
animals,animali,tigre,TIGRE_tigre della manciuria,della manciuria,1,3,3,3.0,0.0,1.0,1,0.10026,
animals,animali,tigre,TIGRE_tigre di sumatra,di sumatra,1,4,4,4.0,0.0,1.0,1,0.10026,41.0
animals,animali,tigre,TIGRE_tigre di bali,di bali,1,5,5,5.0,0.0,1.0,1,0.10026,44.0
animals,animali,tigre,TIGRE_tigre di giava,di giava,1,6,6,6.0,0.0,1.0,1,0.10026,63.0
animals,animali,tigre,TIGRE_tigre di cambogia,di cambogia,1,7,7,7.0,0.0,1.0,1,0.10026,
animals,animali,tigre,TIGRE_tigre del sud della cina,del sud della cina,1,8,8,8.0,0.0,1.0,1,0.10026,29.0
animals,animali,tigre,TIGRE_tigre indocinese,indocinese,1,9,9,9.0,0.0,1.0,1,0.10026,1511.0
animals,animali,tigre,TIGRE_tigre malese,malese,1,10,10,10.0,0.0,1.0,1,0.10026,17520.0
animals,animali,tigre,TIGRE_tigre di corbett,di corbett,1,11,11,11.0,0.0,1.0,1,0.10026,
animals,animali,tigre,TIGRE_tigre reale del bengala,reale del bengala,1,12,12,12.0,0.0,1.0,1,0.10026,
animals,animali,tigre,TIGRE_tigre bianca del bengala,bianca del bengala,1,13,13,13.0,0.0,1.0,1,0.10026,
animals,animali,tigre,TIGRE_tigre dorata,dorata,1,14,14,14.0,0.0,1.0,1,0.10026,32214.0
animals,animali,tigre,TIGRE_tigre hobble,hobble,1,15,15,15.0,0.0,1.0,1,0.10026,
animals,animali,tigre,TIGRE_tigre di tsavo,di tsavo,1,16,16,16.0,0.0,1.0,1,0.10026,25.0
animals,animali,tigre,TIGRE_tigre caucasica,caucasica,1,17,17,17.0,0.0,1.0,1,0.10026,
animals,animali,tigre,TIGRE_tigre di caspian,di caspian,1,18,18,18.0,0.0,1.0,1,0.10026,
animals,animali,topo,TOPO_topo da laboratorio,da laboratorio,1,1,1,1.0,1.0,1.0,1,1.0,373.0
animals,animali,topo,TOPO_topo selvatico,selvatico,1,2,2,2.0,0.0,1.0,1,0.10026,16395.0
animals,animali,topo,TOPO_topo domestico,domestico,1,3,3,3.0,0.0,1.0,1,0.10026,49380.0
animals,animali,topo,TOPO_topo delle case,delle case,1,4,4,4.0,0.0,1.0,1,0.10026,
animals,animali,topo,TOPO_topo dei campi,dei campi,1,5,5,5.0,0.0,1.0,1,0.10026,
animals,animali,topo,TOPO_topo muschiato,muschiato,1,6,6,6.0,0.0,1.0,1,0.10026,
animals,animali,topo,TOPO_topo spinoso,spinoso,1,7,7,7.0,0.0,1.0,1,0.10026,
animals,animali,topo,TOPO_topo canguro,canguro,1,8,8,8.0,0.0,1.0,1,0.10026,8131.0
animals,animali,topo,TOPO_topo toporagno,toporagno,1,9,9,9.0,0.0,1.0,1,0.10026,1167.0
animals,animali,topo,TOPO_topo cervo,cervo,1,10,10,10.0,0.0,1.0,1,0.10026,42834.0
animals,animali,topo,TOPO_topo marsupiale,marsupiale,1,11,11,11.0,0.0,1.0,1,0.10026,
animals,animali,topo,TOPO_topo saltatore,saltatore,1,12,12,12.0,0.0,1.0,1,0.10026,
animals,animali,topo,TOPO_topo pipistrello,pipistrello,1,13,13,13.0,0.0,1.0,1,0.10026,38462.0
animals,animali,topo,TOPO_topo volante,volante,1,14,14,14.0,0.0,1.0,1,0.10026,26110.0
animals,animali,topo,TOPO_topo cieco,cieco,1,15,15,15.0,0.0,1.0,1,0.10026,33666.0
animals,animali,topo,TOPO_topo ragno,ragno,1,16,16,16.0,0.0,1.0,1,0.10026,17993.0
animals,animali,topo,TOPO_topo acquatico,acquatico,1,17,17,17.0,0.0,1.0,1,0.10026,
animals,animali,topo,TOPO_topo arboricolo,arboricolo,1,18,18,18.0,0.0,1.0,1,0.10026,5940.0
animals,animali,topo,TOPO_topo nano,nano,1,19,19,19.0,0.0,1.0,1,0.10026,15618.0
animals,animali,topo,TOPO_topo pigmeo,pigmeo,1,20,20,20.0,0.0,1.0,1,0.10026,5362.0
animals,animali,topo,TOPO_topo di foresta,di foresta,1,21,21,21.0,0.0,1.0,1,0.10026,94.0
animals,animali,topo,TOPO_topo di savana,di savana,1,22,22,22.0,0.0,1.0,1,0.10026,
animals,animali,topo,TOPO_topo di pr,di pr,1,23,23,23.0,0.0,1.0,1,0.10026,
vehicles,veicoli,traghetto,TRAGHETTO_traghetto passeggeri,passeggeri,1,1,1,1.0,1.0,1.0,1,1.0,27070.0
vehicles,veicoli,traghetto,TRAGHETTO_traghetto ro-ro,ro-ro,1,2,2,2.0,0.0,1.0,1,0.10026,3835.0
vehicles,veicoli,traghetto,TRAGHETTO_traghetto ad alta velocità,ad alta velocità,1,3,3,3.0,0.0,1.0,1,0.10026,46.0
vehicles,veicoli,traghetto,TRAGHETTO_traghetto per il trasporto di veicoli,per il trasporto di veicoli,1,4,4,4.0,0.0,1.0,1,0.10026,
vehicles,veicoli,traghetto,TRAGHETTO_traghetto per il trasporto di merci,per il trasporto di merci,1,5,5,5.0,0.0,1.0,1,0.10026,
vehicles,veicoli,traghetto,TRAGHETTO_traghetto per il trasporto di animali,per il trasporto di animali,1,6,6,6.0,0.0,1.0,1,0.10026,
vehicles,veicoli,traghetto,TRAGHETTO_traghetto per il trasporto di biciclette,per il trasporto di biciclette,1,7,7,7.0,0.0,1.0,1,0.10026,
vehicles,veicoli,traghetto,TRAGHETTO_traghetto per il trasporto di autobus,per il trasporto di autobus,1,8,8,8.0,0.0,1.0,1,0.10026,
vehicles,veicoli,traghetto,TRAGHETTO_traghetto per il trasporto di treni,per il trasporto di treni,1,9,9,9.0,0.0,1.0,1,0.10026,
vehicles,veicoli,traghetto,TRAGHETTO_traghetto per il trasporto di camion,per il trasporto di camion,1,10,10,10.0,0.0,1.0,1,0.10026,
vehicles,veicoli,traghetto,TRAGHETTO_traghetto per il trasporto di auto,per il trasporto di auto,1,11,11,11.0,0.0,1.0,1,0.10026,
vehicles,veicoli,traghetto,TRAGHETTO_tr,tr,1,12,12,12.0,0.0,1.0,1,0.10026,17396.0
vehicles,veicoli,tram,TRAM_tram a due piani,a due piani,1,1,1,1.0,1.0,1.0,1,1.0,198.0
vehicles,veicoli,tram,TRAM_tram articolato,articolato,1,2,2,2.0,0.0,1.0,1,0.10026,
vehicles,veicoli,tram,TRAM_tram a pianale ribassato,a pianale ribassato,1,3,3,3.0,0.0,1.0,1,0.10026,
vehicles,veicoli,tram,TRAM_tram storico,storico,1,4,4,4.0,0.0,1.0,1,0.10026,17543.0
vehicles,veicoli,tram,TRAM_tram a batteria,a batteria,1,5,5,5.0,0.0,1.0,1,0.10026,211.0
vehicles,veicoli,tram,TRAM_tram a guida automatica,a guida automatica,1,6,6,6.0,0.0,1.0,1,0.10026,
vehicles,veicoli,tram,TRAM_tram a trazione elettrica,a trazione elettrica,1,7,7,7.0,0.0,1.0,1,0.10026,
vehicles,veicoli,tram,TRAM_tram a trazione diesel,a trazione diesel,1,8,8,8.0,0.0,1.0,1,0.10026,
vehicles,veicoli,tram,TRAM_tram a trazione a cavo,a trazione a cavo,1,9,9,9.0,0.0,1.0,1,0.10026,
vehicles,veicoli,tram,TRAM_tram a trazione funicolare,a trazione funicolare,1,10,10,10.0,0.0,1.0,1,0.10026,
vehicles,veicoli,tram,TRAM_tram a trazione idraulica,a trazione idraulica,1,11,11,11.0,0.0,1.0,1,0.10026,
vehicles,veicoli,tram,TRAM_tram a trazione pneumatica,a trazione pneumatica,1,12,12,12.0,0.0,1.0,1,0.10026,
vehicles,veicoli,tram,TRAM_tram a trazione solare,a trazione solare,1,13,13,13.0,0.0,1.0,1,0.10026,
vehicles,veicoli,tram,TRAM_tram a trazione termica,a trazione termica,1,14,14,14.0,0.0,1.0,1,0.10026,
vehicles,veicoli,tram,TRAM_tram a trazione ibrida,a trazione ibrida,1,15,15,15.0,0.0,1.0,1,0.10026,
vehicles,veicoli,tram,TRAM_tram leggero,leggero,1,16,16,16.0,0.0,1.0,1,0.10026,16889.0
vehicles,veicoli,tram,TRAM_tram ad alta velocità,ad alta velocità,1,17,17,17.0,0.0,1.0,1,0.10026,46.0
vehicles,veicoli,tram,TRAM_tram su gomma,su gomma,1,18,18,18.0,0.0,1.0,1,0.10026,
vehicles,veicoli,tram,TRAM_tram su rotaia,su rotaia,1,19,19,19.0,0.0,1.0,1,0.10026,
vehicles,veicoli,tram,TRAM_tram snodato,snodato,1,20,20,20.0,0.0,1.0,1,0.10026,
vehicles,veicoli,trattore,TRATTORE_trattore agricolo,agricolo,1,1,1,1.0,1.0,1.0,1,1.0,20856.0
vehicles,veicoli,trattore,TRATTORE_trattore compatto,compatto,1,2,2,2.0,0.0,1.0,1,0.10026,19510.0
vehicles,veicoli,trattore,TRATTORE_trattore cingolato,cingolato,1,3,3,3.0,0.0,1.0,1,0.10026,20794.0
vehicles,veicoli,trattore,TRATTORE_trattore a braccio,a braccio,1,4,4,4.0,0.0,1.0,1,0.10026,391.0
vehicles,veicoli,trattore,TRATTORE_trattore a traino,a traino,1,5,5,5.0,0.0,1.0,1,0.10026,
vehicles,veicoli,trattore,TRATTORE_trattore elettrico,elettrico,1,6,6,6.0,0.0,1.0,1,0.10026,33490.0
vehicles,veicoli,trattore,TRATTORE_trattore a benzina,a benzina,1,7,7,7.0,0.0,1.0,1,0.10026,332.0
vehicles,veicoli,trattore,TRATTORE_trattore diesel,diesel,1,8,8,8.0,0.0,1.0,1,0.10026,14913.0
vehicles,veicoli,trattore,TRATTORE_trattore a vapore,a vapore,1,9,9,9.0,0.0,1.0,1,0.10026,659.0
vehicles,veicoli,trattore,TRATTORE_trattore telecomandato,telecomandato,1,10,10,10.0,0.0,1.0,1,0.10026,
vehicles,veicoli,trattore,TRATTORE_trattore a ruote,a ruote,1,11,11,11.0,0.0,1.0,1,0.10026,114.0
vehicles,veicoli,trattore,TRATTORE_trattore ibrido,ibrido,1,12,12,12.0,0.0,1.0,1,0.10026,12550.0
vehicles,veicoli,trattore,TRATTORE_trattore a metano,a metano,1,13,13,13.0,0.0,1.0,1,0.10026,222.0
vehicles,veicoli,trattore,TRATTORE_trattore a biocarburanti,a biocarburanti,1,14,14,14.0,0.0,1.0,1,0.10026,
vehicles,veicoli,trattore,TRATTORE_trattore per giardino,per giardino,1,15,15,15.0,0.0,1.0,1,0.10026,
vehicles,veicoli,trattore,TRATTORE_trattore per golf,per golf,1,16,16,16.0,0.0,1.0,1,0.10026,
vehicles,veicoli,trattore,TRATTORE_trattore per parchi,per parchi,1,17,17,17.0,0.0,1.0,1,0.10026,
vehicles,veicoli,trattore,TRATTORE_trattore per uso industriale,per uso industriale,1,18,18,18.0,0.0,1.0,1,0.10026,
vehicles,veicoli,trattore,TRATTORE_trattore per,per,1,19,19,19.0,0.0,1.0,1,0.10026,
vehicles,veicoli,treno,TRENO_treno a vapore,a vapore,1,1,1,1.0,1.0,1.0,1,1.0,659.0
vehicles,veicoli,treno,TRENO_treno diesel,diesel,1,2,2,2.0,0.0,1.0,1,0.10026,14913.0
vehicles,veicoli,treno,TRENO_treno elettrico,elettrico,1,3,3,3.0,0.0,1.0,1,0.10026,33490.0
vehicles,veicoli,treno,TRENO_treno ad alta velocità,ad alta velocità,1,4,4,4.0,0.0,1.0,1,0.10026,46.0
vehicles,veicoli,treno,TRENO_treno merci,merci,1,5,5,5.0,0.0,1.0,1,0.10026,26243.0
vehicles,veicoli,treno,TRENO_treno passeggeri,passeggeri,1,6,6,6.0,0.0,1.0,1,0.10026,27070.0
vehicles,veicoli,treno,TRENO_treno regionale,regionale,1,7,7,7.0,0.0,1.0,1,0.10026,13865.0
vehicles,veicoli,treno,TRENO_treno metropolitano,metropolitano,1,8,8,8.0,0.0,1.0,1,0.10026,45952.0
vehicles,veicoli,treno,TRENO_treno monorotaia,monorotaia,1,9,9,9.0,0.0,1.0,1,0.10026,3727.0
vehicles,veicoli,treno,TRENO_treno a cremagliera,a cremagliera,1,10,10,10.0,0.0,1.0,1,0.10026,44.0
vehicles,veicoli,treno,TRENO_treno a levitazione magnetica,a levitazione magnetica,1,11,11,11.0,0.0,1.0,1,0.10026,
vehicles,veicoli,treno,TRENO_treno storico,storico,1,12,12,12.0,0.0,1.0,1,0.10026,17543.0
vehicles,veicoli,treno,TRENO_treno turistico,turistico,1,13,13,13.0,0.0,1.0,1,0.10026,14921.0
vehicles,veicoli,treno,TRENO_treno letto,letto,1,14,14,14.0,0.0,1.0,1,0.10026,36526.0
vehicles,veicoli,treno,TRENO_treno snello,snello,1,15,15,15.0,0.0,1.0,1,0.10026,
vehicles,veicoli,treno,TRENO_treno articolato,articolato,1,16,16,16.0,0.0,1.0,1,0.10026,
vehicles,veicoli,treno,TRENO_treno a due piani,a due piani,1,17,17,17.0,0.0,1.0,1,0.10026,198.0
vehicles,veicoli,treno,TRENO_treno a idrogeno,a idrogeno,1,18,18,18.0,0.0,1.0,1,0.10026,
vehicles,veicoli,treno,TRENO_treno leggero,leggero,1,19,19,19.0,0.0,1.0,1,0.10026,16889.0
vehicles,veicoli,treno,TRENO_treno intercity,intercity,1,20,20,20.0,0.0,1.0,1,0.10026,11314.0
plants,piante,tulipano,TULIPANO_tulipano di darwin,di darwin,1,1,1,1.0,1.0,1.0,1,1.0,
plants,piante,tulipano,TULIPANO_tulipano greigii,greigii,1,2,2,2.0,0.0,1.0,1,0.10026,
plants,piante,tulipano,TULIPANO_tulipano fosteriana,fosteriana,1,3,3,3.0,0.0,1.0,1,0.10026,23.0
plants,piante,tulipano,TULIPANO_tulipano single late,single late,1,4,4,4.0,0.0,1.0,1,0.10026,
plants,piante,tulipano,TULIPANO_tulipano double late,double late,1,5,5,5.0,0.0,1.0,1,0.10026,
plants,piante,tulipano,TULIPANO_tulipano lily-flowered,lily-flowered,1,6,6,6.0,0.0,1.0,1,0.10026,
plants,piante,tulipano,TULIPANO_tulipano triumph,triumph,1,7,7,7.0,0.0,1.0,1,0.10026,42062.0
plants,piante,tulipano,TULIPANO_tulipano viridiflora,viridiflora,1,8,8,8.0,0.0,1.0,1,0.10026,
plants,piante,tulipano,TULIPANO_tulipano parrot,parrot,1,9,9,9.0,0.0,1.0,1,0.10026,
plants,piante,tulipano,TULIPANO_tulipano rembrandt,rembrandt,1,10,10,10.0,0.0,1.0,1,0.10026,
plants,piante,tulipano,TULIPANO_tulipano francese,francese,1,11,11,11.0,0.0,1.0,1,0.10026,35732.0
plants,piante,tulipano,TULIPANO_tulipano specie,specie,1,12,12,12.0,0.0,1.0,1,0.10026,14356.0
plants,piante,tulipano,TULIPANO_tulipano multiflora,multiflora,1,13,13,13.0,0.0,1.0,1,0.10026,438.0
plants,piante,tulipano,TULIPANO_tulipano kaufmanniana,kaufmanniana,1,14,14,14.0,0.0,1.0,1,0.10026,
plants,piante,tulipano,TULIPANO_tulip,tulip,1,15,15,15.0,0.0,1.0,1,0.10026,3552.0
plants,piante,ulivo,ULIVO_ulmus minor,ulmus minor,1,1,1,1.0,1.0,1.0,1,1.0,37.0
plants,piante,ulivo,ULIVO_quercus suber,quercus suber,1,2,2,2.0,0.0,1.0,1,0.10026,458.0
plants,piante,ulivo,ULIVO_ficus carica,ficus carica,1,3,3,3.0,0.0,1.0,1,0.10026,76.0
plants,piante,ulivo,ULIVO_olea europaea,olea europaea,1,4,4,4.0,0.0,1.0,1,0.10026,765.0
plants,piante,ulivo,ULIVO_juglans nigra,juglans nigra,1,5,5,5.0,0.0,1.0,1,0.10026,83.0
plants,piante,ulivo,ULIVO_pinus pinea,pinus pinea,1,6,6,6.0,0.0,1.0,1,0.10026,771.0
plants,piante,ulivo,ULIVO_prunus avium,prunus avium,1,7,7,7.0,0.0,1.0,1,0.10026,466.0
plants,piante,ulivo,ULIVO_pyrus communis,pyrus communis,1,8,8,8.0,0.0,1.0,1,0.10026,159.0
plants,piante,ulivo,ULIVO_malus domestica,malus domestica,1,9,9,9.0,0.0,1.0,1,0.10026,137.0
plants,piante,ulivo,ULIVO_citrus limon,citrus limon,1,10,10,10.0,0.0,1.0,1,0.10026,273.0
foods,cibi,uovo,UOVO_uovo di gallina,di gallina,1,1,1,1.0,1.0,1.0,1,1.0,66.0
foods,cibi,uovo,UOVO_uovo di struzzo,di struzzo,1,2,2,2.0,0.0,1.0,1,0.10026,53.0
foods,cibi,uovo,UOVO_uovo di anatra,di anatra,1,3,3,3.0,0.0,1.0,1,0.10026,
foods,cibi,uovo,UOVO_uovo di quaglia,di quaglia,1,4,4,4.0,0.0,1.0,1,0.10026,35.0
foods,cibi,uovo,UOVO_uovo di oca,di oca,1,5,5,5.0,0.0,1.0,1,0.10026,
foods,cibi,uovo,UOVO_uovo di merluzzo,di merluzzo,1,6,6,6.0,0.0,1.0,1,0.10026,
foods,cibi,uovo,UOVO_uovo di rana,di rana,1,7,7,7.0,0.0,1.0,1,0.10026,
foods,cibi,uovo,UOVO_uovo di coccodrillo,di coccodrillo,1,8,8,8.0,0.0,1.0,1,0.10026,
foods,cibi,uovo,UOVO_uovo di tartaruga,di tartaruga,1,9,9,9.0,0.0,1.0,1,0.10026,76.0
foods,cibi,uovo,UOVO_uovo di emù,di emù,1,10,10,10.0,0.0,1.0,1,0.10026,
foods,cibi,uovo,UOVO_uovo di cavia,di cavia,1,11,11,11.0,0.0,1.0,1,0.10026,
